"sa2_name_2021","age_group","pop_2021","pop2011_as21","abs_change","growth_rate","in_wslhd_2021","in_metro_2021"
"Five Dock - Abbotsford","0_9",2387,2318,69,0.0297670405522002,0,1
"Five Dock - Abbotsford","10_19",2118,1645,473,0.287537993920973,0,1
"Five Dock - Abbotsford","20_29",1919,2225,-306,-0.13752808988764,0,1
"Five Dock - Abbotsford","30_39",3151,3616,-465,-0.128595132743363,0,1
"Five Dock - Abbotsford","40_49",3178,2921,257,0.0879835672714824,0,1
"Five Dock - Abbotsford","50_59",2881,2339,542,0.231722958529286,0,1
"Five Dock - Abbotsford","60_69",2276,1842,434,0.235613463626493,0,1
"Five Dock - Abbotsford","70_79",1773,1283,490,0.381917381137958,0,1
"Five Dock - Abbotsford","80_89",964,793,171,0.215636822194199,0,1
"Five Dock - Abbotsford","90_99",281,123,158,1.28455284552846,0,1
"Five Dock - Abbotsford","100_plus",8,3,5,1.66666666666667,0,1
"Concord West - North Strathfield","0_9",1445,1088.8825489,356.1174511,0.327048542985424,0,1
"Concord West - North Strathfield","10_19",1529,860.2829613,668.7170387,0.777322193722727,0,1
"Concord West - North Strathfield","20_29",1886,2224.2942174,-338.2942174,-0.152090588894951,0,1
"Concord West - North Strathfield","30_39",2068,1806.5436436,261.4563564,0.144727395502597,0,1
"Concord West - North Strathfield","40_49",1820,1143.5036893,676.4963107,0.591599587329814,0,1
"Concord West - North Strathfield","50_59",1633,893.6625471,739.3374529,0.827311668480685,0,1
"Concord West - North Strathfield","60_69",1206,560.3724404,645.6275596,1.1521401001433,0,1
"Concord West - North Strathfield","70_79",828,311.0370495,516.9629505,1.66206228914218,0,1
"Concord West - North Strathfield","80_89",363,194.2084992,168.7915008,0.869125200469084,0,1
"Concord West - North Strathfield","90_99",68,27.3105702,40.6894298,1.48987844274302,0,1
"Concord West - North Strathfield","100_plus",4,1.5172539,2.4827461,1.63634188055144,0,1
"Rhodes","0_9",1206,1064.1174511,141.8825489,0.133333542038365,0,1
"Rhodes","10_19",390,840.7170387,-450.7170387,-0.536110270105794,0,1
"Rhodes","20_29",2916,2173.7057826,742.2942174,0.34148789746151,0,1
"Rhodes","30_39",3960,1765.4563564,2194.5436436,1.24304610286428,0,1
"Rhodes","40_49",1194,1117.4963107,76.5036893000001,0.0684599032385872,0,1
"Rhodes","50_59",692,873.3374529,-181.3374529,-0.207637325409384,0,1
"Rhodes","60_69",707,547.6275596,159.3724404,0.291023411086924,0,1
"Rhodes","70_79",261,303.9629505,-42.9629505,-0.141342720977437,0,1
"Rhodes","80_89",103,189.7915008,-86.7915008,-0.457299196403214,0,1
"Rhodes","90_99",25,26.6894298,-1.6894298,-0.063299583867468,0,1
"Rhodes","100_plus",0,1.4827461,-1.4827461,-1,0,1
"Balmain","0_9",1743,1818,-75,-0.0412541254125413,0,1
"Balmain","10_19",1584,1015,569,0.560591133004926,0,1
"Balmain","20_29",1323,1656,-333,-0.201086956521739,0,1
"Balmain","30_39",2246,3089,-843,-0.272903852379411,0,1
"Balmain","40_49",2572,2522,50,0.0198255352894528,0,1
"Balmain","50_59",2398,2005,393,0.196009975062344,0,1
"Balmain","60_69",1852,1683,169,0.100415923945336,0,1
"Balmain","70_79",1398,643,755,1.17418351477449,0,1
"Balmain","80_89",400,276,124,0.449275362318841,0,1
"Balmain","90_99",68,43,25,0.581395348837209,0,1
"Balmain","100_plus",0,0,0,NA,0,1
"Lilyfield - Rozelle","0_9",1719,1868,-149,-0.0797644539614561,0,1
"Lilyfield - Rozelle","10_19",1369,820,549,0.669512195121951,0,1
"Lilyfield - Rozelle","20_29",1350,1459,-109,-0.0747087045921864,0,1
"Lilyfield - Rozelle","30_39",2269,3151,-882,-0.279911139320851,0,1
"Lilyfield - Rozelle","40_49",2444,2274,170,0.0747581354441513,0,1
"Lilyfield - Rozelle","50_59",2010,1513,497,0.328486450760079,0,1
"Lilyfield - Rozelle","60_69",1360,1088,272,0.25,0,1
"Lilyfield - Rozelle","70_79",907,504,403,0.799603174603175,0,1
"Lilyfield - Rozelle","80_89",329,279,50,0.17921146953405,0,1
"Lilyfield - Rozelle","90_99",69,52,17,0.326923076923077,0,1
"Lilyfield - Rozelle","100_plus",0,0,0,NA,0,1
"Annandale (NSW)","0_9",1039,1196.3452125,-157.3452125,-0.131521579938617,0,1
"Annandale (NSW)","10_19",880,550.68165,329.31835,0.598019472775241,0,1
"Annandale (NSW)","20_29",1324,1267.84845,56.15155,0.0442888501382007,0,1
"Annandale (NSW)","30_39",1657,1962.24805,-305.24805,-0.155560378821628,0,1
"Annandale (NSW)","40_49",1536,1454.2549,81.7451000000001,0.0562109847455216,0,1
"Annandale (NSW)","50_59",1245,975.0764875,269.9235125,0.276822911802598,0,1
"Annandale (NSW)","60_69",907,686.2176375,220.7823625,0.321738105281504,0,1
"Annandale (NSW)","70_79",604,362.85225,241.14775,0.664589374876413,0,1
"Annandale (NSW)","80_89",222,198.501525,23.498475,0.118379317236984,0,1
"Annandale (NSW)","90_99",43,35.9294875,7.0705125,0.19678857094747,0,1
"Annandale (NSW)","100_plus",0,1.42295,-1.42295,-1,0,1
"Leichhardt","0_9",2336,2166.6547875,169.3452125,0.0781597573720545,0,1
"Leichhardt","10_19",1803,997.31835,805.68165,0.807848015631117,0,1
"Leichhardt","20_29",2173,2296.15155,-123.15155,-0.0536338945049163,0,1
"Leichhardt","30_39",3079,3553.75195,-474.75195,-0.133591752232454,0,1
"Leichhardt","40_49",3010,2633.7451,376.2549,0.142859269106946,0,1
"Leichhardt","50_59",2158,1765.9235125,392.0764875,0.222023482175024,0,1
"Leichhardt","60_69",1474,1242.7823625,231.2176375,0.186048373775501,0,1
"Leichhardt","70_79",969,657.14775,311.85225,0.474554238373334,0,1
"Leichhardt","80_89",426,359.498475,66.501525,0.184984164397359,0,1
"Leichhardt","90_99",112,65.0705125,46.9294875,0.721209741509259,0,1
"Leichhardt","100_plus",0,2.57705,-2.57705,-1,0,1
"Canterbury (North) - Ashbury","0_9",1191,1112,79,0.0710431654676259,0,1
"Canterbury (North) - Ashbury","10_19",1215,1053,162,0.153846153846154,0,1
"Canterbury (North) - Ashbury","20_29",1808,1219,589,0.48318293683347,0,1
"Canterbury (North) - Ashbury","30_39",2193,1322,871,0.658850226928896,0,1
"Canterbury (North) - Ashbury","40_49",1636,1547,89,0.0575307045895281,0,1
"Canterbury (North) - Ashbury","50_59",1541,1234,307,0.248784440842788,0,1
"Canterbury (North) - Ashbury","60_69",1128,950,178,0.187368421052632,0,1
"Canterbury (North) - Ashbury","70_79",796,634,162,0.255520504731861,0,1
"Canterbury (North) - Ashbury","80_89",427,270,157,0.581481481481481,0,1
"Canterbury (North) - Ashbury","90_99",65,38,27,0.710526315789474,0,1
"Canterbury (North) - Ashbury","100_plus",0,0,0,NA,0,1
"Croydon Park - Enfield","0_9",1877,1998,-121,-0.0605605605605606,0,1
"Croydon Park - Enfield","10_19",2028,1949,79,0.0405336069779374,0,1
"Croydon Park - Enfield","20_29",2100,2199,-99,-0.0450204638472033,0,1
"Croydon Park - Enfield","30_39",2317,2343,-26,-0.011096884336321,0,1
"Croydon Park - Enfield","40_49",2377,2492,-115,-0.0461476725521669,0,1
"Croydon Park - Enfield","50_59",2414,2020,394,0.195049504950495,0,1
"Croydon Park - Enfield","60_69",1863,1538,325,0.211313394018205,0,1
"Croydon Park - Enfield","70_79",1394,1061,333,0.313854853911404,0,1
"Croydon Park - Enfield","80_89",833,662,171,0.258308157099698,0,1
"Croydon Park - Enfield","90_99",220,130,90,0.692307692307692,0,1
"Croydon Park - Enfield","100_plus",8,0,8,NA,0,1
"Dulwich Hill - Lewisham","0_9",1681,1977,-296,-0.149721800708144,0,1
"Dulwich Hill - Lewisham","10_19",1587,1357,230,0.169491525423729,0,1
"Dulwich Hill - Lewisham","20_29",2906,2425,481,0.198350515463918,0,1
"Dulwich Hill - Lewisham","30_39",3711,3147,564,0.179218303145853,0,1
"Dulwich Hill - Lewisham","40_49",2691,2714,-23,-0.00847457627118644,0,1
"Dulwich Hill - Lewisham","50_59",2211,1848,363,0.196428571428571,0,1
"Dulwich Hill - Lewisham","60_69",1542,1222,320,0.261865793780687,0,1
"Dulwich Hill - Lewisham","70_79",984,774,210,0.271317829457364,0,1
"Dulwich Hill - Lewisham","80_89",511,374,137,0.366310160427808,0,1
"Dulwich Hill - Lewisham","90_99",116,71,45,0.633802816901408,0,1
"Dulwich Hill - Lewisham","100_plus",3,0,3,NA,0,1
"Haberfield - Summer Hill","0_9",1272,1566,-294,-0.187739463601533,0,1
"Haberfield - Summer Hill","10_19",1471,1255,216,0.172111553784861,0,1
"Haberfield - Summer Hill","20_29",1854,1782,72,0.0404040404040404,0,1
"Haberfield - Summer Hill","30_39",2065,2147,-82,-0.0381928272007452,0,1
"Haberfield - Summer Hill","40_49",1922,2163,-241,-0.111419325011558,0,1
"Haberfield - Summer Hill","50_59",1890,1653,237,0.143375680580762,0,1
"Haberfield - Summer Hill","60_69",1358,1088,270,0.248161764705882,0,1
"Haberfield - Summer Hill","70_79",949,814,135,0.165847665847666,0,1
"Haberfield - Summer Hill","80_89",549,618,-69,-0.111650485436893,0,1
"Haberfield - Summer Hill","90_99",179,136,43,0.316176470588235,0,1
"Haberfield - Summer Hill","100_plus",9,4,5,1.25,0,1
"Homebush","0_9",2428,1359,1069,0.786607799852833,0,1
"Homebush","10_19",1395,1394,1,0.000717360114777618,0,1
"Homebush","20_29",5567,3287,2280,0.69364161849711,0,1
"Homebush","30_39",5791,2370,3421,1.44345991561181,0,1
"Homebush","40_49",2197,1639,558,0.340451494813911,0,1
"Homebush","50_59",1471,1258,213,0.169316375198728,0,1
"Homebush","60_69",1184,620,564,0.909677419354839,0,1
"Homebush","70_79",491,398,93,0.233668341708543,0,1
"Homebush","80_89",250,171,79,0.461988304093567,0,1
"Homebush","90_99",45,25,20,0.8,0,1
"Homebush","100_plus",0,0,0,NA,0,1
"Strathfield South","0_9",450,283.9943205,166.0056795,0.584538730238445,0,1
"Strathfield South","10_19",401,397.023813,3.97618699999998,0.0100149836604385,0,1
"Strathfield South","20_29",485,732.529935,-247.529935,-0.337911016564804,0,1
"Strathfield South","30_39",558,436.9238415,121.0761585,0.277110441225488,0,1
"Strathfield South","40_49",517,399.000285,117.999715,0.295738422843482,0,1
"Strathfield South","50_59",454,379.8532125,74.1467875,0.195198526852001,0,1
"Strathfield South","60_69",394,262.129599,131.870401,0.503073294672076,0,1
"Strathfield South","70_79",245,175.164831,69.835169,0.398682592854498,0,1
"Strathfield South","80_89",109,118.2177315,-9.2177315,-0.0779724951836011,0,1
"Strathfield South","90_99",25,26.682372,-1.682372,-0.0630518156331829,0,1
"Strathfield South","100_plus",0,0.8647065,-0.8647065,-1,0,1
"Ashfield - North","0_9",976,1181.8325211,-205.8325211,-0.174163866220588,0,1
"Ashfield - North","10_19",741,1023.6512418,-282.6512418,-0.276120645643904,0,1
"Ashfield - North","20_29",2439,2542.6176006,-103.6176006,-0.0407523335697624,0,1
"Ashfield - North","30_39",2414,2194.8318249,219.1681751,0.09985647766429,0,1
"Ashfield - North","40_49",1463,1595.1277155,-132.1277155,-0.0828320605404214,0,1
"Ashfield - North","50_59",1200,1343.2093818,-143.2093818,-0.106617318000034,0,1
"Ashfield - North","60_69",1033,911.2732959,121.7267041,0.133578702072883,0,1
"Ashfield - North","70_79",696,649.768218,46.231782,0.0711511901002212,0,1
"Ashfield - North","80_89",384,508.6300395,-124.6300395,-0.245030827558898,0,1
"Ashfield - North","90_99",100,175.2243801,-75.2243801,-0.429303160080062,0,1
"Ashfield - North","100_plus",0,6.3911628,-6.3911628,-1,0,1
"Ashfield - South","0_9",986,1037.1674789,-51.1674789000001,-0.0493338635668247,0,1
"Ashfield - South","10_19",889,898.3487582,-9.34875820000002,-0.0104066022406842,0,1
"Ashfield - South","20_29",2298,2231.3823994,66.6176006000001,0.0298548561725292,0,1
"Ashfield - South","30_39",2254,1926.1681751,327.8318249,0.170198962446766,0,1
"Ashfield - South","40_49",1455,1399.8722845,55.1277155,0.0393805321459667,0,1
"Ashfield - South","50_59",1402,1178.7906182,223.2093818,0.18935456250987,0,1
"Ashfield - South","60_69",1148,799.7267041,348.2732959,0.435490392048295,0,1
"Ashfield - South","70_79",873,570.231782,302.768218,0.530956406775657,0,1
"Ashfield - South","80_89",681,446.3699605,234.6300395,0.525640298995882,0,1
"Ashfield - South","90_99",251,153.7756199,97.2243801,0.632248337956464,0,1
"Ashfield - South","100_plus",14,5.6088372,8.3911628,1.49606103739292,0,1
"Burwood (NSW)","0_9",1058,1058.6675928,-0.667592800000193,-0.00063059718134426,0,1
"Burwood (NSW)","10_19",946,1278.4221528,-332.4221528,-0.260025338321875,0,1
"Burwood (NSW)","20_29",5164,2506.3007568,2657.6992432,1.0604071502549,0,1
"Burwood (NSW)","30_39",3394,1667.387724,1726.612276,1.03551936430114,0,1
"Burwood (NSW)","40_49",1516,1520.7015552,-4.70155520000026,-0.00309170144787674,0,1
"Burwood (NSW)","50_59",1431,1382.2561824,48.7438175999998,0.0352639533978183,0,1
"Burwood (NSW)","60_69",1165,885.6108768,279.3891232,0.315476165118391,0,1
"Burwood (NSW)","70_79",698,690.0293184,7.97068159999992,0.0115512216473379,0,1
"Burwood (NSW)","80_89",432,468.6265992,-36.6265992,-0.0781573202684737,0,1
"Burwood (NSW)","90_99",128,92.8463016,35.1536984,0.378622495395121,0,1
"Burwood (NSW)","100_plus",5,2.746932,2.253068,0.82021251345137,0,1
"Croydon","0_9",971,868.3324072,102.6675928,0.118235357737089,0,1
"Croydon","10_19",1236,1048.5778472,187.4221528,0.178739378578777,0,1
"Croydon","20_29",1562,2055.6992432,-493.6992432,-0.240161222432268,0,1
"Croydon","30_39",1451,1367.612276,83.3877239999999,0.060973219868933,0,1
"Croydon","40_49",1488,1247.2984448,240.7015552,0.192978317421534,0,1
"Croydon","50_59",1461,1133.7438176,327.2561824,0.28865090800915,0,1
"Croydon","60_69",1281,726.3891232,554.6108768,0.763517595578447,0,1
"Croydon","70_79",835,565.9706816,269.0293184,0.475341439311757,0,1
"Croydon","80_89",535,384.3734008,150.6265992,0.391875709626367,0,1
"Croydon","90_99",168,76.1536984,91.8463016,1.20606488627216,0,1
"Croydon","100_plus",0,2.253068,-2.253068,-1,0,1
"Strathfield - East","0_9",941,1339.42606080961,-398.426060809613,-0.29746028725825,0,1
"Strathfield - East","10_19",1077,1872.51646778691,-795.516467786906,-0.424838169101451,0,1
"Strathfield - East","20_29",5998,3454.89192718617,2543.10807281383,0.736089037345101,0,1
"Strathfield - East","30_39",3017,2060.70029451222,956.299705487777,0.464065399531637,0,1
"Strathfield - East","40_49",1383,1881.83826725318,-498.838267253175,-0.265080307874334,0,1
"Strathfield - East","50_59",1391,1791.53333492369,-400.533334923689,-0.223570126838164,0,1
"Strathfield - East","60_69",1146,1236.30365421401,-90.3036542140055,-0.0730432640122035,0,1
"Strathfield - East","70_79",799,826.144477698143,-27.1444776981432,-0.0328568167323165,0,1
"Strathfield - East","80_89",509,557.56013057625,-48.5601305762505,-0.0870939794889253,0,1
"Strathfield - East","90_99",155,125.84429279464,29.1557072053604,0.231680806160502,0,1
"Strathfield - East","100_plus",8,4.07828726649295,3.92171273350705,0.961607772392026,0,1
"Strathfield - West","0_9",857,675.579618690387,181.420381309613,0.268540341198121,0,1
"Strathfield - West","10_19",1188,944.459719213094,243.540280786906,0.2578620091811,0,1
"Strathfield - West","20_29",1340,1742.57813781383,-402.578137813829,-0.231024439637977,0,1
"Strathfield - West","30_39",1122,1039.37586398778,82.6241360122235,0.0794939914182914,0,1
"Strathfield - West","40_49",1040,949.161447746824,90.8385522531756,0.0957040053289286,0,1
"Strathfield - West","50_59",1315,903.613452576311,411.386547423689,0.455268285626753,0,1
"Strathfield - West","60_69",1115,623.566746785994,491.433253214006,0.788100481218675,0,1
"Strathfield - West","70_79",747,416.690691301857,330.309308698143,0.792696634681629,0,1
"Strathfield - West","80_89",403,281.22213792375,121.77786207625,0.433030852319561,0,1
"Strathfield - West","90_99",123,63.4733352053604,59.5266647946396,0.937821600236512,0,1
"Strathfield - West","100_plus",5,2.05700623350705,2.94299376649295,1.43071698984371,0,1
"Chatswood (West) - Lane Cove North","0_9",2600,2339,261,0.111586147926464,0,1
"Chatswood (West) - Lane Cove North","10_19",2150,1742,408,0.234213547646383,0,1
"Chatswood (West) - Lane Cove North","20_29",2776,2758,18,0.00652646845540247,0,1
"Chatswood (West) - Lane Cove North","30_39",4066,3469,597,0.172095704814067,0,1
"Chatswood (West) - Lane Cove North","40_49",3376,2650,726,0.273962264150943,0,1
"Chatswood (West) - Lane Cove North","50_59",2441,2067,374,0.180938558297049,0,1
"Chatswood (West) - Lane Cove North","60_69",1861,1527,334,0.218729535036018,0,1
"Chatswood (West) - Lane Cove North","70_79",1229,844,385,0.456161137440758,0,1
"Chatswood (West) - Lane Cove North","80_89",605,566,39,0.068904593639576,0,1
"Chatswood (West) - Lane Cove North","90_99",176,147,29,0.197278911564626,0,1
"Chatswood (West) - Lane Cove North","100_plus",4,7,-3,-0.428571428571429,0,1
"St Leonards - Naremburn","0_9",1382,1112,270,0.242805755395683,0,1
"St Leonards - Naremburn","10_19",776,519,257,0.495183044315992,0,1
"St Leonards - Naremburn","20_29",1772,1841,-69,-0.0374796306355242,0,1
"St Leonards - Naremburn","30_39",3080,2521,559,0.221737405791353,0,1
"St Leonards - Naremburn","40_49",1964,1273,691,0.542812254516889,0,1
"St Leonards - Naremburn","50_59",1200,912,288,0.315789473684211,0,1
"St Leonards - Naremburn","60_69",930,622,308,0.495176848874598,0,1
"St Leonards - Naremburn","70_79",581,311,270,0.868167202572347,0,1
"St Leonards - Naremburn","80_89",187,142,45,0.316901408450704,0,1
"St Leonards - Naremburn","90_99",37,19,18,0.947368421052632,0,1
"St Leonards - Naremburn","100_plus",0,0,0,NA,0,1
"Artarmon","0_9",1260,959.9597301,300.0402699,0.312555058813503,0,1
"Artarmon","10_19",989,795.2623845,193.7376155,0.243614710410084,0,1
"Artarmon","20_29",1117,1470.986373,-353.986373,-0.240645582785423,0,1
"Artarmon","30_39",1852,1555.3273524,296.6726476,0.190746113441784,0,1
"Artarmon","40_49",1562,1142.9198862,419.0801138,0.366674968963367,0,1
"Artarmon","50_59",991,854.3674803,136.6325197,0.159922425479049,0,1
"Artarmon","60_69",818,609.6458196,208.3541804,0.341762665635442,0,1
"Artarmon","70_79",518,358.615188,159.384812,0.444445236379671,0,1
"Artarmon","80_89",229,256.6755003,-27.6755003,-0.107822913630842,0,1
"Artarmon","90_99",61,77.6999574,-16.6999574,-0.21492878450407,0,1
"Artarmon","100_plus",5,0.9961533,4.0038467,4.01930777120349,0,1
"Castle Cove - Northbridge","0_9",1451,1964.3202358,-513.3202358,-0.261322072870131,0,1
"Castle Cove - Northbridge","10_19",2288,1630.6492202,657.3507798,0.403122125627592,0,1
"Castle Cove - Northbridge","20_29",1023,1056.7970556,-33.7970556,-0.0319806489059639,0,1
"Castle Cove - Northbridge","30_39",894,1568.1504696,-674.1504696,-0.429901646984145,0,1
"Castle Cove - Northbridge","40_49",2003,2143.55219,-140.55219,-0.0655697541005523,0,1
"Castle Cove - Northbridge","50_59",2173,1645.6282596,527.3717404,0.32046833014899,0,1
"Castle Cove - Northbridge","60_69",1564,1243.2602702,320.7397298,0.257982771176628,0,1
"Castle Cove - Northbridge","70_79",1213,718.9938912,494.0061088,0.687079702409577,0,1
"Castle Cove - Northbridge","80_89",591,494.3083002,96.6916997999999,0.195610107620847,0,1
"Castle Cove - Northbridge","90_99",234,99.6880898,134.3119102,1.34732153529538,0,1
"Castle Cove - Northbridge","100_plus",12,3.0991116,8.9008884,2.87207740437614,0,1
"Chatswood - East","0_9",2194,1931.0402699,262.9597301,0.136175166411013,0,1
"Chatswood - East","10_19",2070,1599.7376155,470.2623845,0.293962197265093,0,1
"Chatswood - East","20_29",2789,2959.013627,-170.013627,-0.0574561825091588,0,1
"Chatswood - East","30_39",3638,3128.6726476,509.3273524,0.162793430239723,0,1
"Chatswood - East","40_49",3116,2299.0801138,816.9198862,0.355324671505147,0,1
"Chatswood - East","50_59",1952,1718.6325197,233.3674803,0.135786724401524,0,1
"Chatswood - East","60_69",1620,1226.3541804,393.6458196,0.320988688171312,0,1
"Chatswood - East","70_79",1296,721.384812,574.615188,0.796544615912984,0,1
"Chatswood - East","80_89",713,516.3244997,196.6755003,0.380914522580808,0,1
"Chatswood - East","90_99",216,156.3000426,59.6999574,0.381957396856141,0,1
"Chatswood - East","100_plus",5,2.0038467,2.9961533,1.4952008554347,0,1
"Greenwich - Riverview","0_9",1351,1575.452144,-224.452144,-0.142468398583105,0,1
"Greenwich - Riverview","10_19",1840,1451.763629,388.236371,0.267423954729754,0,1
"Greenwich - Riverview","20_29",1494,1328.075114,165.924886,0.12493637163357,0,1
"Greenwich - Riverview","30_39",1523,1645.784829,-122.784829,-0.074605639106909,0,1
