sa2_name_2021,in_wslhd,in_metro,pop_size,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_0_19,age_20_39,age_40_59,age_60_plus,australia,overseas,english,non_english,prop_age_0_9,prop_age_10_19,prop_age_20_29,prop_age_30_39,prop_age_40_49,prop_age_50_59,prop_age_0_19,prop_age_20_39,prop_age_40_59,prop_age_60_plus,prop_australia,prop_overseas,prop_english,prop_non_english
Gunnedah Surrounds,0,0,4369,617,509,477,500,507,615,1126,977,1122,1141,3705,166,3858,54,0.14122224765392538,0.11650263218127718,0.1091783016708629,0.11444266422522316,0.11604486152437629,0.1407644769970245,0.25772487983520254,0.22362096589608607,0.25680933852140075,0.2611581597619593,0.8480201419089036,0.03799496452277409,0.8830395971618219,0.012359807736324101
Quirindi,0,0,7551,840,940,647,801,822,1047,1780,1448,1869,2463,6276,360,6498,209,0.11124354390147001,0.12448682293735928,0.08568401536220369,0.10607866507747318,0.10885975367500993,0.13865713150576084,0.23573036683882928,0.19176268043967687,0.24751688518077075,0.3261819626539531,0.8311481922924115,0.04767580452920143,0.8605482717520858,0.027678453185008608
Tamworth - East,0,0,21360,2674,2983,2703,2686,2396,2519,5657,5389,4915,5409,18196,1735,18672,1255,0.12518726591760299,0.13965355805243446,0.12654494382022471,0.125749063670412,0.11217228464419475,0.11793071161048689,0.26484082397003744,0.2522940074906367,0.23010299625468164,0.25323033707865167,0.85187265917603,0.08122659176029963,0.8741573033707866,0.05875468164794007
Tamworth - North,0,0,16517,2237,2009,2061,2398,1736,1758,4246,4459,3494,4313,13446,1996,13860,1504,0.135436217230732,0.12163225767391173,0.12478052915178302,0.1451837500756796,0.10510383241508749,0.10643579342495611,0.2570684749046437,0.26996427922746263,0.2115396258400436,0.2611249016165163,0.8140703517587939,0.1208451898044439,0.8391354362172307,0.09105769812920021
Tamworth - West,0,0,5998,1031,1007,891,828,649,594,2038,1719,1243,994,4713,528,4810,423,0.17189063021007003,0.16788929643214404,0.14854951650550183,0.13804601533844615,0.10820273424474824,0.09903301100366789,0.33977992664221407,0.286595531843948,0.20723574524841615,0.16572190730243413,0.7857619206402134,0.08802934311437145,0.8019339779926642,0.07052350783594531
Tamworth Surrounds,0,0,19038,2214,2626,1564,1977,2416,2658,4840,3541,5074,5579,16702,1024,17505,353,0.11629372833280807,0.1379346570017859,0.08215148650068284,0.10384494169555626,0.12690408656371469,0.13961550583044438,0.25422838533459396,0.1859964281962391,0.26651959239415907,0.29304548797142554,0.8772980355079315,0.05378716251707112,0.9194768358020801,0.018541863641138776
Belmont - Bennetts Green,0,0,17864,1902,2183,1946,2005,2129,2333,4085,3951,4462,5359,15574,1637,16531,678,0.10647111509180475,0.12220107478728168,0.10893416927899686,0.11223690103000449,0.1191782355575459,0.13059785042543665,0.22867218987908644,0.22117107030900135,0.24977608598298254,0.29998880429914915,0.8718092252575012,0.09163681146439767,0.9253806538289296,0.037953425884460365
Belmont South - Blacksmiths,0,0,5680,546,589,568,552,640,839,1135,1120,1479,1959,4982,422,5236,154,0.09612676056338028,0.10369718309859155,0.1,0.09718309859154929,0.11267605633802817,0.1477112676056338,0.19982394366197184,0.19718309859154928,0.260387323943662,0.3448943661971831,0.877112676056338,0.07429577464788732,0.921830985915493,0.027112676056338027
Charlestown - Dudley,0,0,25254,3323,2979,3114,3703,3237,2996,6302,6817,6233,5903,21685,2774,22668,1702,0.13158311554605212,0.1179615110477548,0.1233071988595866,0.14663023679417123,0.1281777144214778,0.11863467173517067,0.2495446265938069,0.26993743565375783,0.24681238615664844,0.23374514928328186,0.8586758533301655,0.1098439851112695,0.8976003801378,0.06739526411657559
Glendale - Cardiff - Hillsborough,0,0,24588,3144,3039,3060,3557,3229,2877,6183,6617,6106,5693,21300,2601,22190,1517,0.127867252318204,0.12359687652513421,0.12445095168374817,0.14466406377094518,0.1313242231983081,0.11700829673011225,0.2514641288433382,0.26911501545469335,0.24833251992842037,0.2315357084756792,0.8662762323084432,0.10578330893118594,0.9024727509354157,0.061696762648446396
Mount Hutton - Windale,0,0,9504,1144,1173,1164,1133,1064,1202,2317,2297,2266,2622,7981,829,8415,437,0.12037037037037036,0.12342171717171717,0.12247474747474747,0.11921296296296297,0.11195286195286196,0.12647306397306396,0.24379208754208753,0.24168771043771045,0.23842592592592593,0.2758838383838384,0.8397516835016835,0.08722643097643097,0.8854166666666666,0.04598063973063973
Redhead,0,0,3785,413,486,241,347,473,457,899,588,930,1372,3234,395,3392,147,0.10911492734478204,0.12840158520475561,0.06367239101717305,0.0916776750330251,0.1249669749009247,0.12073976221928666,0.23751651254953765,0.15535006605019816,0.24570673712021135,0.3624834874504623,0.8544253632760899,0.10435931307793923,0.8961690885072655,0.03883751651254954
Swansea - Caves Beach,0,0,12559,1300,1410,1026,1181,1467,1772,2710,2207,3239,4410,10684,1381,11680,441,0.10351142606895454,0.11227008519786608,0.08169440242057488,0.09403614937495024,0.11680866311012024,0.14109403614937496,0.2157815112668206,0.17573055179552513,0.25790269925949516,0.35114260689545346,0.8507046739390078,0.10996098415478939,0.9300103511426069,0.035114260689545346
Valentine - Eleebana,0,0,12568,1461,1822,969,1123,1708,1720,3283,2092,3428,3763,10776,1550,11723,581,0.11624761298535964,0.14497135582431572,0.07710057288351368,0.08935391470401019,0.13590070019096118,0.13685550604710375,0.2612189688096754,0.16645448758752387,0.2727562062380649,0.2994112030553787,0.8574156588160408,0.12332908975175048,0.9327657542966263,0.04622851686823679
Warners Bay - Boolaroo,0,0,14694,1587,1787,1436,1659,1859,1995,3374,3095,3854,4376,12473,1734,13341,842,0.10800326663944466,0.12161426432557507,0.09772696338641622,0.11290322580645161,0.126514223492582,0.13576970191915066,0.22961753096501974,0.21063018919286783,0.2622839254117327,0.297808629372533,0.848849870695522,0.1180073499387505,0.9079216006533279,0.057302300258608954
Bolton Point - Teralba,0,0,10135,1197,1149,1193,1251,1157,1222,2346,2444,2379,2969,8641,949,9067,457,0.11810557474099655,0.11336951159348792,0.1177109028120375,0.12343364578194375,0.11415885545140601,0.12057227429699062,0.23147508633448446,0.24114454859398124,0.23473112974839663,0.29294523926985694,0.8525900345337938,0.09363591514553528,0.894622594967933,0.04509126788357178
Bonnells Bay - Silverwater,0,0,9691,1178,1098,1122,1092,1049,1233,2276,2214,2282,2910,8183,1158,8938,413,0.12155608296357445,0.11330100092869673,0.11577752553916004,0.1126818697760809,0.10824476318233413,0.12723145186255289,0.23485708389227117,0.22845939531524095,0.235476215044887,0.30027860901867715,0.844391703642555,0.11949231245485502,0.9222990403467134,0.04261686100505624
Edgeworth - Cameron Park,0,0,16375,2502,2197,2066,2573,2292,1699,4699,4639,3991,3044,13954,1934,14164,1604,0.15279389312977099,0.13416793893129772,0.1261679389312977,0.1571297709923664,0.13996946564885496,0.1037557251908397,0.2869618320610687,0.2832977099236641,0.24372519083969466,0.18589312977099237,0.8521526717557252,0.11810687022900763,0.8649770992366412,0.09795419847328245
Morisset - Cooranbong,0,0,18129,2012,1957,1995,2007,1868,2125,3969,4002,3993,6163,14924,2460,16459,831,0.11098240388328093,0.10794859065585526,0.11004467979480391,0.11070660268078769,0.10303932925147553,0.11721551105962821,0.2189309945391362,0.2207512824755916,0.22025484031110376,0.33995256219317116,0.8232114292018313,0.13569419162667548,0.9078823983672569,0.04583815985437697
Toronto - Awaba,0,0,13961,1450,1504,1362,1409,1485,1834,2954,2771,3319,4914,11811,1549,12855,520,0.1038607549602464,0.10772867273117971,0.09755748155576248,0.10092400257861185,0.10636773870066614,0.13136594799799442,0.2115894276914261,0.19848148413437433,0.23773368669866055,0.3519805171549316,0.8459995702313587,0.11095193754029081,0.9207793138027361,0.037246615571950435
Wangi Wangi - Rathmines,0,0,9467,983,1041,832,959,1064,1288,2024,1791,2352,3298,8026,1011,8735,328,0.10383437202915391,0.10996091686912432,0.08788422942854125,0.10129925002640752,0.11239040878842295,0.1360515474807225,0.21379528889827823,0.18918347945494876,0.24844195626914545,0.348368015210732,0.8477870497517693,0.10679201436569134,0.9226787789162354,0.034646667370867225
West Wallsend - Barnsley - Killingworth,0,0,7254,913,939,978,951,894,915,1852,1929,1809,1655,6606,400,6845,153,0.12586159360352908,0.1294458229942101,0.1348221670802316,0.13110008271298593,0.12324234904880066,0.1261373035566584,0.2553074165977392,0.26592224979321755,0.24937965260545905,0.22814998621450233,0.9106699751861043,0.055141990625861594,0.9436173145850565,0.02109181141439206
Adamstown - Kotara,0,0,16600,2116,2145,2210,2319,2323,1991,4261,4529,4314,3493,14097,2067,14768,1345,0.1274698795180723,0.1292168674698795,0.13313253012048193,0.1396987951807229,0.13993975903614458,0.11993975903614458,0.2566867469879518,0.2728313253012048,0.25987951807228915,0.21042168674698794,0.8492168674698796,0.12451807228915662,0.8896385542168674,0.08102409638554217
Beresfield - Hexham,0,0,8561,1060,1006,1141,1131,912,1048,2066,2272,1960,2268,7424,715,7767,394,0.12381731106179185,0.11750963672468169,0.13327882256745707,0.1321107347272515,0.10652961102674921,0.12241560565354515,0.24132694778647354,0.2653895572947086,0.22894521668029436,0.2649223221586263,0.8671884125686251,0.08351828057469922,0.9072538254876766,0.04602266090409999
Hamilton - Broadmeadow,0,0,12772,1173,1233,2156,1717,1621,1688,2406,3873,3309,3184,10026,1915,10584,1337,0.09184152834325086,0.0965393047290949,0.1688067647979956,0.13443470090823678,0.12691825869088633,0.13216410898841216,0.18838083307234577,0.3032414657062324,0.2590823676792985,0.24929533354212338,0.7849984340745381,0.14993736298152208,0.8286877544628876,0.10468211713122455
Lambton - New Lambton,0,0,17343,1996,2346,2060,2095,2443,2379,4342,4155,4822,4029,14594,2188,15275,1421,0.11508966153491322,0.13527071440927174,0.11877991120336735,0.12079801649080321,0.14086374906302254,0.1371734993945684,0.250360375944185,0.23957792769417055,0.278037248457591,0.2323127486594015,0.8414922447096811,0.1261604105402756,0.8807588075880759,0.08193507466989564
Maryland - Fletcher - Minmi,0,0,16429,2526,2511,2109,2566,2432,1879,5037,4675,4311,2412,13032,2970,13283,2670,0.153752510804066,0.1528394911437093,0.1283705642461501,0.1561872298983505,0.14803092093249742,0.11437092945401424,0.30659200194777525,0.28455779414450055,0.26240185038651165,0.14681356138535517,0.7932314809178891,0.1807778927506239,0.8085093432345243,0.16251749954349018
Mayfield - Warabrook,0,0,15526,1765,1316,2623,2725,1827,1783,3081,5348,3610,3483,12691,2209,13368,1431,0.11368027824294731,0.08476104598737602,0.16894241916784747,0.17551204431276568,0.11767357980162309,0.1148396238567564,0.19844132423032332,0.34445446348061315,0.2325132036583795,0.22433337627205976,0.8174030658250676,0.1422774700502383,0.8610073425222208,0.092167976297823
Merewether - The Junction,0,0,14506,1464,1865,2211,1707,1945,1926,3329,3918,3871,3381,12323,1775,13169,885,0.1009237556873018,0.1285674893147663,0.15241968840479803,0.11767544464359575,0.13408244864194127,0.1327726458017372,0.2294912450020681,0.2700951330483938,0.2668550944436785,0.23307596856473184,0.8495105473597132,0.12236316007169447,0.9078312422445884,0.06100923755687302
Newcastle - Cooks Hill,0,0,12805,768,923,2872,2099,1457,1647,1691,4971,3104,3050,10010,2187,10925,1232,0.059976571651698556,0.07208121827411168,0.2242873877391644,0.1639203436157751,0.11378367825068332,0.12862163217493167,0.13205778992581024,0.38820773135493947,0.242405310425615,0.23818820773135493,0.7817258883248731,0.17079265911753222,0.8531823506442796,0.09621241702459976
Newcastle Port - Kooragang,0,0,31,0,4,0,0,4,3,4,0,7,13,21,4,24,0,0,0.12903225806451613,0,0,0.12903225806451613,0.0967741935483871,0.12903225806451613,0,0.22580645161290322,0.41935483870967744,0.6774193548387096,0.12903225806451613,0.7741935483870968,0
Shortland - Jesmond,0,0,12593,1190,1756,3775,1811,1018,914,2946,5586,1932,2138,8384,2932,8658,2535,0.09449694274596998,0.13944254744699436,0.29976971333280394,0.14381005320416104,0.080838561105376,0.07258000476455173,0.23393949019296434,0.44357976653696496,0.15341856586992775,0.16977686016040658,0.6657666957833717,0.23282776145477646,0.6875248153736203,0.2013023108075915
Stockton - Fullerton Cove,0,0,8824,956,925,681,1059,959,1002,1881,1740,1961,3246,7385,951,7986,317,0.10834088848594742,0.1048277425203989,0.07717588395285585,0.12001359927470535,0.10868087035358114,0.11355394378966455,0.21316863100634634,0.1971894832275612,0.2222348141432457,0.36786038077969174,0.8369220308250227,0.1077742520398912,0.9050317316409792,0.035924750679963736
Wallsend - Elermore Vale,0,0,20958,2290,2231,3085,2847,2359,2380,4521,5932,4739,5760,17038,3086,17647,2420,0.10926615135031968,0.10645099723256037,0.14719916022521232,0.13584311480103065,0.11255845023380094,0.11356045424181696,0.21571714858288005,0.28304227502624296,0.22611890447561792,0.27483538505582594,0.8129592518370073,0.14724687470178452,0.8420173680694722,0.11546903330470465
Waratah - North Lambton,0,0,12883,1295,1236,2542,2026,1405,1339,2531,4568,2744,3041,10320,1853,10650,1372,0.10052006520220445,0.09594038655592642,0.19731429014980983,0.15726150741286968,0.10905844911899402,0.10393541876892028,0.19646045175813087,0.3545757975626795,0.2129938678879143,0.23604750446324613,0.801055654738803,0.1438329581619188,0.8266708064891718,0.10649693394395715
Wickham - Carrington - Tighes Hill,0,0,9171,886,693,1936,1680,1129,1131,1579,3616,2260,1706,7649,1204,8204,591,0.0966088758041653,0.07556427870461237,0.2111002071747901,0.18318613019299967,0.12310544106422419,0.12332351979064442,0.17217315450877768,0.3942863373677898,0.2464289608548686,0.18602115363646277,0.8340420891941991,0.1312833933049831,0.894558935775815,0.06444226365718024
Ballina,0,0,18629,1593,1705,1497,1826,1921,2280,3298,3323,4201,7804,14996,2307,16472,878,0.08551183638413226,0.091523968006871,0.08035858070749906,0.09801921734929411,0.10311879327929573,0.12238982232003864,0.17703580439100328,0.17837779805679319,0.22550861559933438,0.4189167427129744,0.8049814804874121,0.12383917547909173,0.8842127865156476,0.0471308175425412
Ballina Surrounds,0,0,18327,1949,2352,1572,1916,2251,2568,4301,3488,4819,5720,15185,2205,16680,759,0.10634582855895673,0.12833524308397445,0.08577508593877885,0.10454520652589076,0.12282424837671195,0.14012113275495172,0.2346810716429312,0.1903202924646696,0.26294538113166366,0.3121078190647678,0.828558956730507,0.12031429039122606,0.9101325912587985,0.04141430676051727
Bangalow,0,0,6958,825,825,572,964,1016,1004,1650,1536,2020,1750,4804,1343,5707,430,0.11856855418223627,0.11856855418223627,0.08220753089968381,0.1385455590686979,0.14601897096866917,0.14429433745329118,0.23713710836447255,0.22075308996838172,0.29031330842196035,0.2515090543259557,0.6904282839896522,0.19301523426271916,0.8202069560218453,0.0617993676343777
Brunswick Heads - Ocean Shores,0,0,9170,959,978,826,1266,1375,1301,1937,2092,2676,2464,6680,1711,7681,730,0.10458015267175573,0.10665212649945474,0.0900763358778626,0.13805888767720828,0.1499454743729553,0.14187568157033806,0.21123227917121046,0.22813522355507088,0.29182115594329333,0.2687022900763359,0.7284623773173392,0.1865866957470011,0.8376226826608506,0.07960741548527808
Byron Bay,0,0,10914,974,923,1514,2095,1527,1290,1897,3609,2817,2591,6942,3031,8469,1486,0.08924317390507605,0.08457027670881437,0.1387209089243174,0.19195528678761223,0.139912039582188,0.11819681143485432,0.17381345061389042,0.33067619571192963,0.25810885101704234,0.2374015026571376,0.6360637713029137,0.27771669415429723,0.7759758108851017,0.1361553967381345
Evans Head,0,0,5643,539,632,442,527,688,772,1171,969,1460,2035,4634,397,4950,123,0.09551656920077972,0.11199716462874358,0.07832713095870991,0.09339004075846181,0.12192096402622718,0.1368066631224526,0.20751373382952332,0.1717171717171717,0.2587276271486798,0.36062378167641324,0.8211944001417686,0.07035264930001772,0.8771929824561403,0.021796916533758637
Lennox Head - Skennars Head,0,0,9236,1175,1161,749,1162,1357,1285,2336,1911,2642,2355,7437,1354,8309,510,0.1272195755738415,0.12570376786487658,0.08109571242962321,0.12581203984408834,0.14692507579038544,0.13912949328713728,0.2529233434387181,0.20690775227371155,0.28605456907752275,0.25498051104374186,0.8052187093980078,0.1466002598527501,0.8996318752706799,0.0552187093980078
Mullumbimby,0,0,8896,936,1057,681,1045,1257,1380,1993,1726,2637,2553,5898,1790,6981,741,0.1052158273381295,0.11881744604316546,0.07655125899280575,0.11746852517985612,0.14129946043165467,0.15512589928057555,0.22403327338129497,0.19401978417266186,0.2964253597122302,0.28698291366906475,0.6629946043165468,0.20121402877697842,0.7847347122302158,0.08329586330935251
Casino,0,0,12298,1529,1595,1414,1218,1244,1407,3124,2632,2651,3876,10481,696,10905,277,0.12432915921288014,0.129695885509839,0.11497804521060336,0.0990404943893316,0.10115465929419418,0.1144088469669865,0.25402504472271914,0.21401853959993494,0.21556350626118068,0.31517319889412915,0.8522523987640267,0.056594568222475196,0.8867295495202472,0.02252398764026671
Casino Surrounds,0,0,7381,750,957,595,691,874,1163,1707,1286,2037,2358,5952,478,6366,144,0.1016122476629183,0.12965722801788376,0.08061238314591519,0.09361875084676873,0.11841213927652079,0.1575667253759653,0.23126947568080206,0.17423113399268392,0.2759788646524861,0.31946890665221517,0.8063947974529196,0.06476087251049993,0.8624847581628505,0.019509551551280313
Goonellabah,0,0,13591,1635,1648,1583,1598,1555,1617,3283,3181,3172,3971,11538,1330,12046,818,0.12030019866087852,0.12125671400191303,0.11647413729674048,0.117577808844088,0.11441395040835847,0.11897579280406151,0.24155691266279156,0.2340519461408285,0.23338974321241998,0.292178647634464,0.8489441542197043,0.09785887719814583,0.8863218306232066,0.06018688838201751
