"North Rocks",0,0,4878,0,0,104,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,7,26,9,0,3,18,0,3,8,0,31,0,0,0,20,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,46,3,5,0,9,8,0,0,0,12,5,0,33,0,8,0,0,7,0,0,0,5,0,12,5,0,21,7,0,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,131,10,0,3,0,69,0,0,5,4,16,9,0,0,0,9,3,7,25,68,0,0,44,85,57,54,0,0,0,943,159,5,0,29,0,3,0,296,0,0,9,0,246,0,17,22,131,0,11,0,0,0,0,4,0,0,0,0,0,0,15,0,34,0,10,0,4,8,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,25,0,0,0,4,13,0,10,0,210,8451,
"Northmead",0,0,9081,0,0,264,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,5,5,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,223,0,17,36,12,0,0,47,0,9,4,23,40,0,0,0,15,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,63,22,11,0,10,12,0,20,4,22,11,14,38,0,11,3,0,18,0,5,0,6,0,6,3,0,63,15,8,9,0,0,0,45,3,3,18,0,0,0,0,0,5,8,366,56,15,13,14,148,3,13,22,16,53,46,7,0,0,34,10,5,50,78,0,0,81,176,467,57,7,0,0,677,166,3,3,31,0,34,0,351,0,0,182,0,4028,0,476,221,293,0,67,7,0,5,0,0,0,0,0,0,0,0,27,0,77,0,16,0,15,48,23,5,0,0,0,3,29,0,18,13,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,21,0,0,0,0,0,0,53,0,0,5,0,0,4,3,0,0,0,0,5,28,0,0,0,14,0,0,0,0,0,0,0,0,116,0,3,10,4,36,0,10,0,981,20275,
"Toongabbie - Constitution Hill",0,0,11845,0,0,411,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9,257,0,9,38,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,29,57,5,0,0,45,0,15,0,12,39,0,0,0,30,3,0,3,0,7,0,0,3,3,0,0,0,0,0,0,108,106,10,0,21,20,0,23,8,45,13,4,58,0,13,3,0,24,0,4,0,4,0,10,8,0,59,16,3,20,0,0,3,53,3,7,3,0,0,0,9,0,9,3,166,49,7,9,4,369,0,3,22,48,60,18,0,0,0,86,12,7,74,108,0,0,83,123,472,57,9,0,0,721,107,0,0,23,0,22,0,279,0,9,108,0,3016,0,220,143,927,0,76,5,0,0,0,4,0,0,0,0,0,0,22,0,44,0,29,0,7,24,13,4,0,0,0,0,36,0,14,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,14,0,0,11,0,0,0,0,0,0,0,0,6,19,0,0,0,15,0,5,0,0,3,0,0,0,54,0,7,6,0,10,0,11,0,1128,22853,
"Winston Hills",0,0,7685,0,0,137,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,0,7,38,17,0,0,38,0,13,8,11,37,0,0,0,13,5,0,7,0,5,0,0,0,3,0,0,0,0,0,0,78,30,13,0,0,6,0,10,0,56,7,0,34,0,10,5,0,7,0,0,0,6,0,11,0,0,31,14,0,7,0,0,0,43,0,0,0,0,0,0,0,0,0,0,91,32,4,0,21,163,0,0,0,18,24,10,0,0,0,9,5,7,18,35,0,0,37,80,144,23,0,0,0,417,85,0,0,18,0,10,0,146,0,0,11,0,410,0,36,13,86,0,38,0,0,0,0,0,0,0,0,0,0,0,25,0,22,0,14,0,8,20,0,0,0,0,0,0,11,0,12,4,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,16,0,0,0,0,0,0,4,0,80,0,0,0,0,8,0,18,0,158,11199,
"Pendle Hill - Girraween",0,0,4871,0,0,148,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,126,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,110,0,3,17,0,0,0,4,0,6,0,4,19,0,0,0,9,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,57,204,0,0,5,7,0,6,0,27,9,0,38,0,5,0,0,17,5,0,0,0,0,9,0,0,17,6,0,7,0,0,0,38,3,0,28,0,0,0,7,0,3,0,48,51,3,17,11,167,11,0,9,32,53,18,0,0,0,14,10,3,31,56,0,0,43,68,175,32,0,0,0,233,39,0,0,6,0,4,3,45,0,18,72,0,4125,0,137,90,1349,0,74,0,0,0,0,0,0,0,0,0,0,0,4,0,27,0,6,0,0,22,14,6,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,19,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,35,0,0,0,0,0,0,0,6,22,0,6,5,0,5,0,7,0,798,13939,
"Wentworthville - Westmead",0,0,6037,0,0,188,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,115,0,0,23,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,117,0,0,14,0,0,0,22,0,0,0,11,16,0,0,0,5,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,55,49,3,0,6,13,0,18,5,20,8,3,55,0,10,3,0,12,4,0,0,0,0,5,3,0,18,16,3,3,0,0,4,38,0,3,19,0,0,0,3,0,8,8,181,66,6,19,14,329,7,16,21,58,89,52,0,0,0,21,9,0,55,109,0,7,39,83,364,49,4,0,0,798,103,3,3,21,0,16,0,136,0,6,190,0,8052,0,461,239,945,0,151,0,0,0,5,4,0,0,5,0,0,0,19,0,52,0,6,0,13,21,20,4,0,0,0,0,3,0,15,4,0,0,0,0,11,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,3,0,0,0,44,0,0,18,0,0,0,0,4,0,0,0,8,20,0,0,0,20,0,0,0,0,0,0,0,9,32,0,5,6,0,21,0,4,0,1438,21568,
"Parramatta - North",0,0,2249,0,0,103,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,4,7,0,0,0,6,0,0,0,6,15,0,0,0,6,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,22,0,5,0,10,6,0,4,0,16,3,0,4,0,10,0,0,7,0,0,0,0,0,0,0,6,9,13,6,3,0,0,0,32,0,0,5,0,0,0,0,0,4,0,141,24,0,16,10,37,3,8,55,9,22,29,0,0,0,14,23,0,58,103,0,0,74,141,311,45,0,0,0,1068,108,3,25,54,0,33,0,108,0,4,89,3,4582,0,906,95,84,0,36,0,0,0,3,3,0,0,0,0,0,0,26,0,40,0,8,0,27,13,35,0,0,0,0,0,4,0,7,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,3,11,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,11,0,7,0,740,12062,
"Parramatta - South",0,0,2411,0,0,84,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,3,0,0,0,4,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,4,0,3,6,0,27,0,12,3,0,29,0,8,5,0,15,0,0,0,0,0,5,0,0,14,5,0,8,0,0,0,17,0,0,8,0,0,0,3,4,5,4,99,49,0,11,16,161,0,11,10,22,59,21,0,0,0,21,10,5,36,74,0,0,57,71,234,13,6,0,0,809,79,4,0,32,0,16,0,94,0,0,71,0,3171,0,711,91,75,0,81,0,0,0,0,0,0,0,4,0,0,0,7,0,22,0,3,0,9,12,25,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,20,0,0,3,0,0,0,19,0,0,4,0,0,0,0,0,0,0,0,9,17,0,0,0,16,0,0,0,0,0,0,0,6,15,0,0,3,0,7,0,14,0,547,9867,
"Rosehill - Harris Park",0,0,2224,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,55,0,0,17,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,13,0,0,0,0,9,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,6,8,0,4,5,0,11,3,9,0,0,24,0,4,0,0,0,0,0,0,5,0,8,0,0,11,10,4,5,0,0,0,9,0,0,11,0,0,0,3,0,0,3,65,18,4,11,12,287,0,7,7,10,26,19,0,0,0,12,17,0,29,67,0,0,18,49,231,9,0,0,0,452,49,0,0,20,0,9,0,47,0,5,85,0,3431,0,343,168,78,0,58,6,4,0,3,0,0,0,0,0,0,0,4,0,17,0,3,0,0,10,16,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,6,0,0,0,0,0,0,0,7,15,0,0,3,4,11,0,0,0,531,9034,
"Pennant Hills - Cheltenham",0,0,13170,0,0,282,0,0,22,4,4,0,0,0,0,0,0,0,0,0,0,49,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,635,0,19,102,19,0,0,80,0,11,19,18,66,0,0,0,54,23,0,17,0,3,0,0,3,15,0,0,0,0,0,0,57,10,3,0,5,9,0,4,3,11,3,0,16,3,15,4,0,12,0,0,0,6,4,10,15,3,42,32,0,13,0,0,0,24,0,0,0,0,0,0,0,0,9,0,170,11,10,5,7,121,0,0,7,3,31,7,0,0,0,28,5,10,47,145,0,0,78,264,183,100,3,0,0,1827,552,5,0,114,0,58,0,460,0,0,27,0,842,0,57,75,366,0,23,5,5,0,3,0,0,0,10,0,0,3,58,0,124,0,24,7,13,26,13,0,0,0,0,0,16,0,8,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,20,0,0,0,0,0,0,0,0,223,0,5,6,8,34,0,13,0,467,21737,
"Epping (East) - North Epping",0,0,6145,0,0,153,0,0,12,0,5,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0,4,14,16,0,0,31,0,6,3,17,34,0,0,0,26,19,0,3,0,4,0,0,4,10,0,0,0,0,0,0,57,0,0,0,3,6,5,0,7,7,3,0,4,0,3,0,0,0,0,0,0,6,0,12,6,0,25,23,0,6,0,0,0,32,0,0,6,0,0,0,0,0,9,0,105,5,4,4,3,11,0,0,9,4,9,24,0,0,0,16,16,0,70,115,0,5,90,224,199,90,0,0,0,2190,665,16,0,152,0,46,0,809,0,0,71,0,1447,0,77,62,149,0,0,0,0,0,0,0,0,0,3,0,0,0,21,0,70,0,11,0,25,12,16,3,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,5,3,0,0,0,0,5,6,0,0,0,8,0,0,0,0,0,0,0,0,79,0,5,0,0,9,0,5,0,360,14404,
"Epping (NSW) - West",0,0,7099,0,0,156,0,0,17,0,4,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,271,0,3,33,8,0,0,21,0,4,8,26,36,0,0,0,13,3,0,0,0,5,0,0,0,4,0,0,0,0,0,0,49,0,3,0,8,3,0,4,3,11,0,3,20,0,4,0,0,7,0,7,0,3,0,7,0,0,17,31,4,6,0,0,0,16,3,0,0,0,0,0,0,5,0,8,152,6,4,0,0,24,9,8,11,13,12,23,0,0,0,19,5,0,54,159,0,0,135,328,222,94,0,0,0,3768,998,8,3,251,0,54,0,1407,0,0,102,0,1487,0,72,141,252,0,10,8,0,0,0,0,0,0,6,0,0,0,28,0,93,0,8,0,40,16,26,0,0,0,0,0,6,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,67,0,0,3,7,11,0,11,0,473,18690,
"Gladesville - Huntleys Point",0,0,10165,0,0,275,0,3,16,3,0,0,0,0,0,0,0,0,0,0,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,535,0,12,62,19,3,0,97,0,10,12,43,64,0,0,0,19,7,0,4,0,5,0,0,0,0,0,0,0,0,3,0,292,28,16,0,17,17,0,6,3,41,19,13,157,0,15,7,7,24,0,7,0,14,0,20,0,4,42,24,19,5,0,0,0,34,3,0,0,0,0,0,0,0,4,6,125,17,9,10,4,73,0,0,0,9,33,5,0,0,0,7,10,4,81,65,0,0,67,99,145,50,0,0,0,651,168,8,3,36,0,63,0,132,0,0,14,0,174,0,57,23,44,0,15,9,0,0,0,0,0,0,0,0,0,0,44,0,94,0,19,0,57,25,53,6,0,0,0,0,27,0,12,15,0,0,0,0,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,107,0,0,3,5,19,0,5,0,433,15456,
"Hunters Hill - Woolwich",0,0,6805,0,0,138,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,379,0,9,52,17,0,0,56,0,15,3,19,45,0,0,0,31,12,0,3,0,3,0,0,3,3,0,0,0,0,0,0,100,5,7,0,6,6,0,3,0,17,8,4,59,0,7,6,3,7,0,4,0,5,0,23,4,5,40,53,9,3,0,0,0,43,0,4,0,0,0,0,0,0,4,4,48,14,6,0,5,46,0,0,0,7,8,3,0,0,0,4,4,0,21,42,0,0,29,66,40,44,0,0,0,304,104,0,0,21,0,20,0,45,0,0,5,0,82,0,15,3,21,0,9,5,0,0,0,0,0,0,0,0,0,0,28,0,94,0,6,3,7,13,5,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,108,0,8,0,5,13,0,6,0,366,9844,
"Macquarie Park - Marsfield",0,0,8822,0,0,227,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,73,5,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,373,0,7,45,13,0,0,53,0,5,6,55,81,0,0,0,17,10,0,4,0,14,0,0,9,15,0,0,0,0,0,0,230,12,5,0,21,19,0,10,8,32,3,9,34,0,24,0,0,17,0,0,4,8,5,19,10,4,66,73,6,44,0,0,4,51,0,0,3,0,0,0,0,0,4,3,455,22,37,33,22,41,7,4,63,36,37,41,0,0,0,45,11,11,140,320,0,5,441,455,635,160,5,0,0,3681,945,21,71,195,0,151,0,765,0,0,286,0,1685,0,136,206,173,0,45,25,3,0,0,0,0,0,8,0,0,0,59,0,131,0,26,0,77,21,74,0,0,0,0,0,32,0,7,15,0,0,0,3,3,0,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,26,0,0,0,0,0,0,0,0,179,0,3,3,5,49,0,27,0,969,23818,
"North Ryde - East Ryde",0,0,8204,0,0,164,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,325,0,6,40,18,0,0,43,0,4,5,25,60,0,0,0,24,8,0,9,0,8,0,0,0,6,0,0,0,0,0,0,132,17,6,0,8,5,0,9,6,29,9,14,36,3,12,4,0,29,0,0,0,4,3,19,0,0,31,51,5,6,0,0,0,58,0,0,0,0,0,0,0,3,0,12,241,42,72,20,12,114,0,5,0,55,32,14,0,0,0,21,19,4,93,148,0,0,174,260,322,71,4,0,0,1345,402,8,3,94,0,92,0,424,0,0,30,0,606,0,40,78,95,0,31,22,0,0,4,0,0,0,0,0,0,0,32,0,85,0,29,0,61,17,51,0,0,0,0,0,11,0,10,9,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,122,0,0,5,0,16,0,8,0,576,15622,
"West Ryde - Meadowbank",0,0,8903,0,0,242,0,0,15,10,0,0,0,0,0,0,0,0,0,0,3,76,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,18,28,10,0,0,62,0,10,3,27,67,0,0,0,31,7,0,8,0,4,0,3,0,10,0,0,0,0,0,0,156,7,8,0,19,21,0,18,7,50,14,13,39,0,11,3,0,16,0,0,9,13,3,14,0,5,63,48,10,13,0,0,0,70,0,0,0,3,0,0,0,0,0,6,271,27,3,20,17,217,3,4,14,42,36,22,0,0,0,44,12,12,138,211,0,4,189,270,634,95,3,0,0,2137,571,15,38,169,0,110,0,1252,0,0,96,3,1032,0,339,81,180,0,38,23,6,3,3,0,0,0,5,0,0,0,27,0,88,0,22,0,43,37,58,5,0,0,0,0,40,0,10,11,0,0,0,3,5,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,4,17,0,6,0,20,0,0,0,0,0,0,0,8,101,0,5,4,5,24,0,13,0,600,20102,
"Putney",0,0,2747,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,11,5,0,0,13,0,3,0,9,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,3,0,0,10,5,0,0,0,21,10,4,31,0,0,0,0,10,0,0,0,0,0,4,0,0,7,11,0,4,0,0,0,39,0,0,0,0,0,0,0,0,0,0,19,12,5,3,0,49,0,0,0,0,14,0,0,0,0,3,3,6,13,51,0,0,14,33,25,18,0,0,0,256,58,3,0,4,0,3,0,28,0,0,3,0,51,0,0,3,7,0,8,0,0,0,0,0,0,0,4,0,0,0,11,0,21,0,4,0,3,0,8,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,28,0,0,0,0,8,0,0,0,126,4163,
"Denistone",0,0,3904,0,0,67,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,6,23,6,0,0,17,0,4,4,7,17,0,0,0,16,6,0,3,0,0,0,0,0,6,0,0,0,0,0,0,77,3,3,0,0,3,0,0,0,15,3,3,24,0,3,0,0,0,0,0,3,0,0,8,0,0,13,3,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,39,8,4,3,0,51,0,0,0,11,9,0,0,0,0,10,0,7,15,48,0,0,45,82,53,23,0,0,0,1093,187,8,0,34,0,9,0,245,0,0,3,0,148,0,4,8,80,0,4,6,0,0,0,0,0,0,0,0,0,0,12,0,38,0,0,0,8,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,149,6969,
"Eastwood",0,0,7148,0,0,141,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,6,23,10,0,0,28,0,9,4,13,49,0,0,0,23,3,0,12,0,4,0,0,0,0,0,0,0,0,0,0,122,3,3,0,15,3,0,12,3,12,5,6,17,0,8,0,0,14,0,4,0,7,3,5,0,0,22,10,3,3,0,0,0,26,0,0,0,0,0,0,0,0,0,5,102,5,9,5,3,63,0,3,7,16,15,3,0,0,0,31,12,3,98,253,0,6,211,452,264,104,4,0,0,4912,849,13,8,233,0,63,0,1271,0,0,82,0,441,0,111,53,248,0,9,22,0,0,3,0,0,0,0,0,0,0,19,0,50,0,18,0,22,16,7,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,46,0,0,5,0,12,0,14,0,679,18974,
"Ryde - North",0,0,10446,0,0,252,0,0,17,7,0,0,0,0,0,0,0,0,0,0,0,89,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,11,47,17,0,0,61,0,0,4,29,45,0,0,0,22,11,0,12,0,5,0,0,4,6,0,0,0,0,0,0,397,24,17,0,13,27,0,21,14,72,39,35,81,3,23,3,3,33,0,14,4,8,3,17,0,4,34,51,10,16,0,0,3,103,4,3,8,0,0,0,0,0,0,17,450,54,43,41,25,224,0,4,29,221,37,18,0,0,0,23,11,10,121,139,0,0,311,228,470,80,8,0,0,1693,373,8,16,83,0,95,0,442,0,3,63,0,573,0,98,108,129,0,76,50,0,0,5,0,0,0,4,0,0,0,27,0,67,0,17,0,55,32,104,12,0,0,3,0,35,0,3,14,0,0,0,0,5,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,20,0,0,0,21,0,0,0,0,0,0,0,0,117,0,6,3,0,16,0,11,0,720,20291,
"Ryde - South",0,0,4994,0,0,128,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,199,0,3,24,6,0,0,49,0,3,0,11,19,0,0,0,4,4,0,4,0,0,0,0,0,7,0,0,0,0,0,0,139,18,0,0,9,10,0,10,4,25,9,10,32,0,7,0,0,17,0,0,9,8,3,4,4,6,25,45,5,13,0,0,0,60,0,3,4,0,0,0,0,0,0,0,334,10,8,8,19,48,0,6,49,28,33,32,0,0,0,14,4,3,61,84,0,0,112,140,227,49,0,0,0,1795,287,10,118,66,0,50,0,565,0,0,56,0,563,0,32,129,64,0,35,15,0,0,4,0,0,0,6,0,0,0,23,0,45,0,15,0,82,8,60,0,0,0,0,0,22,0,7,23,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,42,0,0,4,5,14,0,14,0,470,11972,
"Ashcroft - Busby - Miller",0,0,9599,0,0,392,0,6,15,0,0,0,0,0,0,0,0,0,0,0,26,343,0,0,283,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,34,0,0,0,8,0,8,0,8,18,0,0,0,11,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,47,20,15,0,9,16,0,61,0,55,12,31,32,0,13,4,0,59,0,0,0,0,0,3,0,0,31,3,0,3,3,0,3,49,3,7,35,0,0,0,0,0,0,3,63,655,5,35,27,956,0,0,9,153,31,0,5,0,0,4,268,114,54,1493,0,0,46,26,179,5,32,0,0,55,16,0,0,4,0,0,0,9,0,0,24,0,72,0,8,41,4,0,24,4,0,0,0,0,0,0,0,0,0,0,6,0,11,0,24,3,3,48,3,0,0,0,0,0,21,0,65,0,0,0,0,4,38,0,8,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,18,0,0,4,0,0,0,8,0,0,14,0,3,0,0,6,0,0,0,4,3,0,0,0,16,0,0,0,0,0,0,0,5,10,0,8,5,0,0,0,9,0,1735,17962,
