sa2,in_wslhd,pop_size,bachelor_above,adv_diploma,high_school_below,managers_professionals,everyone_else,one_family,multi_family,non_family,neg_nil_income,very_low_income,low_income,middle_income,high_income,very_high_income,employed,unemployed,not_in_labour_force,prop_bachelor_above,prop_adv_diploma,prop_high_school_below,prop_managers_professionals,prop_everyone_else,prop_one_family,prop_multi_family,prop_non_family,prop_neg_nil_income,prop_very_low_income,prop_low_income,prop_middle_income,prop_high_income,prop_very_high_income,prop_employed,prop_unemployed,prop_not_in_labour_force
Sutherland - Kirrawee,0,23231,5919,2224,9254,5317,6848,6155,99,3325,124,2095,1274,2375,763,2532,12338,425,5611,0.3066362741542765,0.1152152515153085,0.47940734600839247,0.4311197599935133,0.555258250222979,0.274703204498795,0.00441845934124788,0.14839775060251717,0.005593143888137122,0.09449706811005863,0.057465042850699144,0.10712674785746504,0.034415877311682455,0.1142083897158322,0.6391752577319587,0.022017303009894833,0.29068020514945864
Swansea - Caves Beach,0,12566,1780,1016,6511,1706,3415,3495,85,1394,98,1615,747,1003,297,966,5200,267,4607,0.1694753879843854,0.09673426640007617,0.6199181186327716,0.32788775706323275,0.6563521045550644,0.29641251802222035,0.0072088881350182345,0.11822576541429904,0.008394004282655246,0.13832976445396145,0.06398286937901498,0.08591006423982869,0.025438972162740898,0.08274089935760172,0.49509663905550794,0.02542130819765781,0.4386365800247548
Sydenham - Tempe - St Peters,0,8273,3149,633,2607,2704,2113,2071,58,1042,48,469,303,664,221,1346,4885,202,1670,0.44844773568783824,0.09014525776132155,0.3712617487895187,0.5537579356952693,0.4327257833299201,0.26033940917661846,0.007291011942174733,0.13098680075424263,0.006097560975609756,0.059578252032520325,0.038490853658536585,0.08434959349593496,0.028074186991869917,0.17098577235772358,0.6956707490743378,0.028766733124465965,0.23782398177157504
Sydney (North) - Millers Point,0,7995,4266,748,1646,3127,1600,1857,15,1981,119,430,386,1011,168,1700,4844,239,1883,0.5640618802062674,0.09890255189739522,0.21763850323945524,0.6471440397350994,0.33112582781456956,0.31352355225392536,0.002532500422083404,0.3344588890764815,0.021043324491600353,0.07603890362511052,0.06825817860300619,0.17877984084880635,0.029708222811671087,0.3006189213085765,0.6404865793997091,0.031601216448499274,0.24897527436202566
Sydney (South) - Haymarket,0,19937,8560,3061,4671,4301,6082,3745,101,3799,431,1197,915,1982,525,2244,10683,958,5742,0.45164353928138024,0.16150477496966179,0.2464517490634728,0.40275306676655115,0.5695289821144301,0.20738730756451434,0.005593088935651789,0.21037767194595194,0.024540226612765472,0.06815464328417696,0.052098160906451065,0.11285087969025794,0.029892387405340774,0.1277686044525423,0.5636574684746478,0.05054608769060307,0.3029599535693558
Sydney Airport,0,17,12,0,4,4,0,0,0,0,0,0,0,0,0,0,14,0,4,0.7058823529411765,0,0.23529411764705882,1,0,0,0,0,0,0,0,0,0,0,0.8235294117647058,0,0.23529411764705882
Sylvania - Taren Point,0,16435,3389,1574,7031,3109,3899,4260,151,1434,144,1339,694,1158,370,1798,7173,252,5604,0.24713775249762998,0.11478159410778094,0.5127251513162693,0.4336122733612273,0.5437935843793584,0.2670344135899204,0.009465304331473703,0.08988904908167743,0.009125475285171103,0.08485424588086185,0.04397972116603295,0.07338403041825095,0.023447401774397972,0.11394169835234474,0.5230802887770728,0.018376722817764167,0.4086633121855174
Tamworth - East,0,21370,2277,1356,11456,2603,7072,5396,111,2721,126,2620,1433,1897,558,1095,9842,490,5746,0.13234524847428072,0.07881429816913688,0.6658529497239175,0.26437131830184846,0.7182612228316068,0.2607519087658258,0.005363873586546825,0.1314873876485938,0.00621853716316257,0.12930609021814232,0.070723521863587,0.09362353173428092,0.027539236008291383,0.05404204915605567,0.5720430107526882,0.028480092996222027,0.3339726823597791
Tamworth - North,0,16512,2854,1112,7512,2651,4804,4010,72,2304,101,1917,998,1558,463,1029,7553,331,4352,0.21619574274676162,0.08423604272403606,0.5690477994091356,0.35121886592474827,0.6364599894011659,0.2515999498054963,0.004517505333166018,0.14456017066131258,0.0064710404920553565,0.12282162993336751,0.06394156842644798,0.09982060481804203,0.029664274730907228,0.06592772936955407,0.5721536247253995,0.025073858041057495,0.32967199454586776
Tamworth - West,0,5994,271,213,3112,316,1782,1378,41,519,27,706,340,434,111,170,2133,232,1532,0.06121526993449288,0.04811384684888186,0.7029591145245087,0.14835680751173708,0.8366197183098592,0.23990250696378831,0.007137883008356546,0.09035515320334261,0.004907306434023991,0.12831697564521993,0.061795710650672485,0.07888040712468193,0.020174482006543076,0.030897855325336242,0.4818161283035916,0.05240569234244409,0.34605827874407047
Tamworth Surrounds,0,19034,2118,1274,10041,3066,5824,4987,140,1881,143,2226,1058,1438,478,1175,9046,287,5080,0.1376039501039501,0.08277027027027027,0.6523518711018711,0.338971807628524,0.6438916528468768,0.274463401210787,0.007705008255365988,0.10352228948816732,0.008026493039964078,0.1249438706780422,0.059384822631342614,0.0807139649753031,0.026829815895823977,0.06595195330040413,0.5877079002079002,0.018646049896049895,0.33004158004158
Taree,0,21115,1671,1216,11611,1802,5326,5136,130,3032,143,3648,1426,1494,365,633,7258,656,7995,0.09622804491793838,0.07002591419522027,0.6686438237834725,0.2482777624689997,0.7338109672085974,0.25063439390981845,0.006343939098184657,0.147960179582276,0.00712719298245614,0.18181818181818182,0.07107256778309409,0.07446172248803828,0.018191786283891547,0.03154904306220096,0.417967175352721,0.03777713792110567,0.4604088684134754
Taree Surrounds,0,13045,1381,1008,7354,1530,3115,3619,125,1488,147,2172,964,958,262,460,4750,301,5530,0.12189954982787536,0.088975196398623,0.6491305499161444,0.32203746579667436,0.655651441801726,0.2958149419650155,0.010217426843223803,0.12162824914173614,0.012251020918409867,0.18101508459038254,0.08034002833569465,0.07983998666555546,0.021835152929410784,0.03833652804400367,0.4192779592197016,0.026568982257922147,0.488127813575779
Tea Gardens - Hawks Nest,0,5807,798,547,3127,467,1122,1763,33,801,54,1165,534,448,84,279,1617,85,3292,0.14846511627906978,0.10176744186046512,0.5817674418604651,0.28988206083178153,0.6964618249534451,0.38569240866331217,0.007219426821264493,0.17523517829796542,0.012069736253911488,0.26039338399642376,0.11935628073312472,0.10013410818059902,0.018775145283862316,0.06236030397854269,0.3008372093023256,0.01581395348837209,0.6124651162790697
Temora,0,6607,611,323,3768,1028,1807,1717,22,895,47,1028,436,521,143,295,2888,90,2130,0.11310625694187339,0.059792669381710475,0.6975194372454646,0.3563258232235702,0.6263431542461005,0.2785980853480448,0.003569690085997079,0.1452214830439721,0.007744274180260339,0.16938540121931125,0.07184050090624484,0.08584610314714121,0.023562366122919755,0.048607678365463834,0.5346168085894113,0.016660496112550906,0.39429840799703814
Tenambit - East Maitland,0,10091,1442,844,5159,1314,3152,2753,57,1280,55,1331,633,885,275,679,4515,225,3143,0.1756394640682095,0.10280146163215591,0.628380024360536,0.2908366533864542,0.6976538291279327,0.27989019926799513,0.0057950386335908904,0.13013420089467262,0.0056543641410506836,0.13683561221342655,0.06507659093245605,0.09098385936054282,0.028271820705253418,0.06980569548678935,0.5499390986601705,0.027405602923264313,0.3828258221680877
Tenterfield,0,6811,683,430,3739,887,1469,1740,28,1104,74,1434,478,470,96,201,2429,174,2684,0.11663251366120218,0.07342896174863388,0.63849043715847,0.364570489108097,0.6037813399095766,0.286466908133026,0.004609812314784327,0.18175831412578203,0.01265389876880985,0.24521203830369356,0.08173734610123119,0.08036935704514364,0.016415868673050615,0.034370725034199724,0.41478825136612024,0.02971311475409836,0.4583333333333333
Terranora - North Tumbulgum,0,3327,593,279,1515,591,997,862,38,157,18,214,145,249,89,306,1618,73,826,0.22530395136778114,0.10600303951367782,0.5756079027355623,0.3632452366318377,0.6127842655193608,0.26368920159070053,0.011624349954114408,0.04802691954726216,0.005562422744128554,0.06613102595797281,0.04480840543881335,0.076946847960445,0.02750309023485785,0.09456118665018541,0.6147416413373861,0.027735562310030396,0.31382978723404253
Terrey Hills - Duffys Forest,0,3784,964,369,1469,848,954,944,49,204,19,201,116,177,75,546,1812,46,1160,0.30956968529222867,0.11849710982658959,0.47174052665382143,0.46670335718216843,0.5250412768299395,0.2542418529490978,0.01319687584163749,0.05494209534069486,0.005150447275684467,0.054486310653293575,0.0314448359989157,0.04798048251558688,0.020330712930333422,0.14800759013282733,0.581888246628131,0.014771997430956968,0.3725112395632627
Terrigal - North Avoca,0,14857,3663,1488,5768,3341,3721,3977,108,1356,87,1064,732,1106,370,1820,7162,234,4173,0.301555939738207,0.12249938256359595,0.4748497571416811,0.4657095065514357,0.5186785614719821,0.28560143626570916,0.007755834829443447,0.09737881508078995,0.006351292159439334,0.07767557307636151,0.053438458169075775,0.08074171411884946,0.027011242517155788,0.1328661118411447,0.5896106034411789,0.019264015806371944,0.343541615213633
The Entrance,0,15830,2057,1297,8381,1930,4259,3979,88,2912,146,2750,1149,1368,355,860,6326,427,5911,0.15114997428172533,0.09530457785289147,0.6158424571974429,0.30591218893644,0.6750673640830559,0.29640941597139453,0.006555423122765197,0.2169249106078665,0.011145038167938931,0.2099236641221374,0.08770992366412214,0.10442748091603053,0.027099236641221373,0.06564885496183206,0.4648394444852671,0.03137629509883166,0.4343449188037328
The Oaks - Oakdale,0,9796,1119,716,5077,1442,3284,2345,178,439,45,482,356,637,261,953,4824,145,2385,0.1443498452012384,0.09236326109391124,0.6549277605779154,0.29954299958454506,0.682176983797258,0.24308075049238106,0.018451332020317197,0.045506375038872185,0.004720939991607218,0.050566512798992866,0.03734788082249266,0.06682752832563994,0.027381451951321863,0.09997901804448174,0.6222910216718266,0.01870485036119711,0.3076625386996904
Thirroul - Austinmer - Coalcliff,0,11957,4036,972,3906,3178,2566,3240,72,905,52,738,451,844,287,1662,5825,226,3257,0.42015407037268376,0.10118675827607745,0.4066208619612742,0.546423658872077,0.44119669876203577,0.28137212331741207,0.006252713851498046,0.07859313938341293,0.004549829381398198,0.06457257852830518,0.03946102021174206,0.07384723072884766,0.02511155831656313,0.14541954676699623,0.6063918384343119,0.023526962315219654,0.3390589215073912
Thornton - Millers Forest,0,15896,2148,1230,7975,2390,5958,4397,110,829,64,838,626,1420,618,1434,8492,305,3070,0.17635467980295566,0.10098522167487685,0.6547619047619048,0.2814082185329095,0.7015188979159308,0.2809764202185443,0.007029203143970861,0.05297463096683494,0.004110732866593873,0.053824908471963515,0.040208105851371315,0.09120688547755154,0.03969426424304708,0.09210610829211896,0.6972085385878489,0.02504105090311987,0.25205254515599346
Tocumwal - Finley - Jerilderie,0,9776,886,584,5399,1295,2594,2478,40,1290,79,1499,636,727,194,394,3971,126,3239,0.10731589147286821,0.07073643410852713,0.6539486434108527,0.3266078184110971,0.6542244640605296,0.270997375328084,0.004374453193350831,0.1410761154855643,0.0089396854136019,0.16962770170872468,0.0719701256082381,0.08226773792010864,0.02195315152200973,0.04458526649315379,0.48098352713178294,0.015261627906976744,0.39232073643410853
Tomerong - Wandandian - Woollamia,0,3703,515,302,1904,561,1143,983,40,241,17,318,191,302,98,266,1733,61,1085,0.1662899580238941,0.097513722957701,0.6147885050048434,0.3250289687137891,0.6622247972190035,0.27910278250993753,0.011357183418512209,0.06842703009653606,0.004924681344148319,0.0921205098493627,0.05533024333719583,0.08748551564310544,0.028389339513325607,0.07705677867902665,0.559573781078463,0.019696480464966096,0.35033903777849534
Toongabbie - Constitution Hill,1,22859,6074,1713,8647,4098,5798,5530,267,1862,174,1742,939,1631,615,2195,10113,594,6889,0.32620837808807734,0.09199785177228786,0.4643931256713212,0.4048606994665086,0.5728116972930251,0.24772656005017246,0.01196075796263943,0.08341172781436187,0.007905138339920948,0.07914224705828904,0.04266048793784926,0.07409931397937394,0.027940575166961974,0.09972286583980737,0.5431256713211601,0.03190118152524168,0.36997851772287865
Toongabbie - West,1,11590,3271,798,4054,2013,3005,2841,126,826,85,794,454,902,335,996,5118,336,3219,0.3569012547735952,0.08707037643207856,0.44233496999454447,0.3920155793573515,0.5851996105160662,0.25048492329395167,0.011109151825074944,0.07282666196438017,0.007603542356203596,0.07102603095089007,0.040611861526075675,0.08068700241524286,0.029966902227390645,0.0890956257268092,0.5584288052373159,0.03666121112929623,0.35122749590834695
Toronto - Awaba,0,13958,2094,1174,7188,1750,3814,3744,99,1667,105,1805,856,1114,385,923,5661,341,5262,0.17774382480264833,0.09965198200492319,0.6101349630761396,0.3096797027074854,0.6749247920721996,0.2760044231478069,0.007298193881312201,0.12288978990047918,0.00783348254252462,0.13466129513578037,0.06386153387048642,0.08310951954640405,0.028722769322590273,0.06886004177857356,0.4805194805194805,0.028944911297852476,0.4466513878278584
Toukley - Norah Head,0,9911,1011,687,5528,960,2690,2472,56,1623,80,1637,683,758,232,497,3729,259,3827,0.12160211691123406,0.08263170555689199,0.6649025739716141,0.257372654155496,0.7211796246648794,0.2626992561105207,0.005951115834218916,0.17247608926673752,0.008689984792526613,0.17781881381707582,0.07419074516619596,0.08233760590918966,0.025200955898327177,0.05398653052357159,0.4485205677171037,0.03115227327399567,0.46030791436131824
Tuggerah - Kangy Angy,0,5247,787,474,2571,762,1733,1377,40,439,29,435,280,484,149,372,2532,106,1385,0.18702471482889735,0.1126425855513308,0.6109790874524715,0.2992930086410055,0.680675569520817,0.26696393951143854,0.0077549437766576195,0.08511050794881737,0.005689621345889739,0.08534432018834609,0.054934275063763,0.09495781832450462,0.02923288208750245,0.07298410829899941,0.6017110266159695,0.025190114068441065,0.3291349809885932
Tumbarumba,0,3518,354,208,1818,527,981,901,14,384,30,444,216,292,90,181,1535,43,1123,0.12173314993122421,0.07152682255845942,0.625171939477304,0.34399477806788514,0.6403394255874674,0.2764651733660632,0.004295796256520405,0.11782755446455968,0.009436929852154765,0.13966656181189052,0.06794589493551431,0.09185278389430639,0.028310789556464298,0.056936143441333756,0.5278541953232462,0.014786795048143054,0.3861760660247593
Tumut,0,6675,628,340,3669,695,2124,1706,28,873,42,957,424,535,166,305,2872,151,1982,0.11672862453531599,0.06319702602230483,0.6819702602230483,0.241991643454039,0.7395543175487466,0.26593920498830864,0.00436477007014809,0.13608729540140296,0.006695361071257772,0.1525585844093735,0.06759126414793559,0.08528614697911685,0.026462617567352145,0.04862107444603858,0.5338289962825279,0.028066914498141263,0.36840148698884756
Tumut Surrounds,0,4729,479,291,2540,712,1398,1243,17,512,31,587,253,406,121,281,2171,93,1284,0.1233264675592173,0.07492276004119465,0.6539649845520082,0.3307013469577334,0.6493265211333024,0.2827570518653321,0.0038671519563239307,0.1164695177434031,0.007285546415981199,0.13795534665099882,0.05945945945945946,0.09541715628672151,0.028437132784958873,0.06603995299647474,0.5589598352214212,0.023944387229660143,0.3305870236869207
Tuncurry,0,6375,438,431,3972,446,1427,1663,36,1290,56,1557,550,423,91,159,1910,148,3255,0.07598889659958362,0.07477446217904234,0.6891047883414295,0.23363017286537455,0.7475117862755369,0.29355692850838483,0.006354810238305384,0.22771403353927624,0.01000893655049151,0.27828418230563,0.09830205540661305,0.07560321715817694,0.016264521894548703,0.028418230563002682,0.33136710617626647,0.025676613462873005,0.5647120055517002
Turramurra,0,20247,8362,1669,5163,5925,3265,5406,146,1420,117,1079,676,1160,355,3269,9328,400,6325,0.5067878787878788,0.10115151515151515,0.3129090909090909,0.6356614097199871,0.35028430425919965,0.274263101821318,0.007407031606717062,0.07204099233930293,0.005958443674882868,0.05495009166836423,0.034426563454878795,0.059075168058667755,0.018079038500712977,0.16647993481360765,0.5653333333333334,0.024242424242424242,0.38333333333333336
Tweed Heads,0,20566,2914,1632,10419,2424,5773,5118,140,3364,146,3390,1542,1689,463,968,8362,493,7372,0.16362513335953732,0.09163905890280195,0.5850412712673367,0.28977884040645546,0.6901374775851763,0.26179028132992327,0.007161125319693095,0.17207161125319692,0.007668067226890756,0.17804621848739496,0.0809873949579832,0.08870798319327731,0.024317226890756303,0.05084033613445378,0.46953787410859676,0.02768263237688809,0.4139480038182941
Tweed Heads South,0,8414,793,598,4837,669,2221,2102,37,1571,85,1801,641,635,154,254,2948,201,3719,0.10830374214695439,0.08167167440590002,0.6606118546845124,0.22809410160245483,0.7572451414933515,0.2585803911920285,0.004551605363513347,0.19325870340755322,0.010638297872340425,0.22540675844806007,0.0802252816020025,0.07947434292866083,0.019274092615769713,0.03178973717146433,0.40262223436219613,0.027451515979240646,0.5079213329691341
Ulladulla,0,17028,2388,1290,8928,1979,4432,4710,86,2176,137,2754,1265,1461,385,726,6501,294,6789,0.16560332871012481,0.08945908460471567,0.6191400832177532,0.3041340095282004,0.6811126479176272,0.3154722036168788,0.005760214333556598,0.14574681848626925,0.009361120601298258,0.1881790228903314,0.08643662453023573,0.09982917663136318,0.026306798770071745,0.04960710625213529,0.45083217753120663,0.020388349514563107,0.47080443828016644
Ulladulla Surrounds,0,5818,908,460,3025,702,1473,1598,45,710,73,945,441,490,117,300,2211,127,2377,0.18001586042823156,0.09119746233148295,0.5997224425059476,0.3179347826086957,0.6671195652173914,0.38627024413826444,0.010877447425670777,0.17162194827169447,0.018118639861007695,0.23454951600893523,0.10945644080416977,0.12161826756018863,0.029039463886820552,0.07446016381236038,0.43834258524980174,0.025178429817605076,0.4712529738302934
Ultimo,0,7415,3433,722,1936,1833,2025,1306,26,1601,161,597,435,728,192,700,3960,428,2032,0.49538239538239537,0.10418470418470419,0.27936507936507937,0.4626451287228672,0.51110550227158,0.19211532803765813,0.0038246543100912034,0.23551044424830833,0.02425429346188611,0.08993672793009942,0.06553178668273577,0.10967158782765893,0.02892437481169027,0.10545344983428744,0.5714285714285714,0.06176046176046176,0.2932178932178932
Umina - Booker Bay - Patonga,0,24699,3547,1938,12330,3307,6325,6449,124,3700,192,3631,1623,2127,579,1666,9792,568,8972,0.17184244949372607,0.09389079986434766,0.5973547793227072,0.337655707576067,0.6458035531958342,0.2795647650424831,0.005375411825906017,0.16039535286977633,0.008495951148280898,0.1606708261427497,0.07181733705031196,0.09411920881454931,0.02562060268153458,0.07372007610956237,0.47439562036723026,0.027518046606269077,0.43466886294268686
Unanderra - Mount Kembla,0,15278,2852,1233,7115,2489,4414,4042,118,1199,71,1388,629,1118,473,1390,7005,303,4666,0.2276682366089247,0.09842739682286261,0.5679731779356589,0.3557238816635701,0.6308417893382878,0.2681616134810588,0.007828567637497513,0.0795462084521993,0.00474979930425475,0.09285523146909286,0.04207920792079208,0.0747926143965748,0.031643029167781646,0.092989028632593,0.5591921449668715,0.024187754450387164,0.3724754530214736
Urunga,0,4922,747,359,2528,613,1267,1262,49,654,34,812,365,388,119,231,1914,114,1901,0.1768465909090909,0.0849905303030303,0.5984848484848485,0.31811105345096,0.6574987026466009,0.2697734074390765,0.010474561778537837,0.13980333475844378,0.007423580786026201,0.17729257641921398,0.07969432314410481,0.08471615720524017,0.025982532751091702,0.050436681222707426,0.453125,0.026988636363636364,0.4500473484848485
Valentine - Eleebana,0,12566,2903,1229,5259,2646,3423,3539,81,843,59,891,560,919,376,1444,6124,209,3569,0.28671604938271605,0.12138271604938272,0.5194074074074074,0.4318589848212828,0.5586747184592786,0.28611852211173094,0.00654862963861266,0.0681542566092651,0.004787406686140863,0.07229795520934762,0.04543979227523531,0.07456994482310939,0.03050957481337228,0.11716975008114248,0.6048395061728395,0.020641975308641976,0.3524938271604938
Wagga Wagga - East,0,16913,2736,1229,8107,2744,5361,4466,83,1765,75,1606,986,1460,497,1260,8232,305,4314,0.20424007166318303,0.09174380412063303,0.6051806509405793,0.33361702127659576,0.6517933130699088,0.27162145724364434,0.005048047682763654,0.1073470380732271,0.004614248800295312,0.09880644764365695,0.06066199089454903,0.0898240433124154,0.0305770887166236,0.07751937984496124,0.614511794565542,0.022767990444908928,0.32203642878471184
Wagga Wagga - North,0,5605,1061,376,2586,964,1927,1253,18,501,16,344,229,473,173,415,2934,138,1149,0.2356206973129025,0.08349988896291362,0.5742838107928048,0.3280027220142906,0.6556651922422593,0.22898391812865498,0.003289473684210526,0.09155701754385964,0.002968460111317254,0.06382189239332096,0.0424860853432282,0.08775510204081632,0.03209647495361781,0.07699443413729128,0.6515656229180546,0.030646235842771485,0.2551632245169887
Wagga Wagga - South,0,22519,3156,1442,11028,3278,7317,5704,107,2545,104,2306,1286,2056,636,1449,10790,506,5403,0.17905367071371836,0.0818109610802224,0.6256666288437536,0.3038843051821637,0.6783164920737925,0.26005288593051884,0.004878271177167867,0.11602990790553479,0.00481147351376359,0.1066851723340273,0.05949572056442286,0.09511913023363405,0.029424011103400417,0.06703678001387925,0.6121638488596391,0.02870759105866334,0.3065357993872688
Wagga Wagga - West,0,11974,1976,694,6014,1879,3601,2655,41,2289,81,1794,873,1111,251,652,5570,335,3454,0.19609010618239556,0.06886970328470775,0.5968046045450035,0.3366176997491938,0.6451092798280186,0.23334505185445598,0.0036034452452100543,0.20117771137282475,0.007280244472406975,0.16124393312960633,0.07846485709149739,0.09985619270177962,0.022559769908322848,0.05860147402480676,0.5527438721841818,0.033244021038007346,0.34276074228441006
Wagga Wagga Surrounds,0,17783,2303,1150,8592,3298,5508,4444,79,1456,84,1480,897,1434,522,1089,8969,211,3666,0.16474712068102154,0.08226625652764862,0.6146362400743973,0.3678750697155605,0.6143892916899052,0.2588687598299062,0.004601852391215705,0.08481388710898817,0.004986050928948774,0.08784946874814507,0.053243900991274414,0.08511901228705407,0.03098474505846738,0.06464058882887161,0.6416052650404178,0.015094069675942486,0.2622505186350955
Wahroonga (East) - Warrawee,0,18197,7698,1407,4602,5466,3018,4828,146,955,92,716,536,958,332,2973,8640,327,5439,0.5204516259887769,0.09512541410317085,0.3111351497532283,0.6317614424410541,0.3488210818307906,0.27082515285802433,0.008189824423627083,0.05357042688057441,0.005188945290468133,0.04038353073886069,0.0302312464749013,0.05403271291596165,0.018725324309080655,0.1676818950930626,0.5841390034480427,0.022108038672165507,0.3677236157122575
Wahroonga (West) - Waitara,0,11873,4990,900,2701,3149,2301,3086,96,1224,92,842,538,1074,320,1378,5548,298,3239,0.5262047875144996,0.09490667510281557,0.28482547716967205,0.568001443001443,0.41504329004329005,0.2678354452352022,0.008331886825203957,0.10623155702135045,0.008088623175663794,0.07402848602074907,0.047300861614207844,0.09442588359416212,0.02813434148056972,0.12115350800070336,0.5850469260782453,0.03142465464515449,0.3415585785089107
Walcha,0,3145,325,208,1627,649,754,834,10,389,34,465,191,261,66,130,1434,49,864,0.12390392680137248,0.07929851315287838,0.6202821197102555,0.4528960223307746,0.526168876482903,0.29764453961456105,0.0035688793718772305,0.13882940756602427,0.012583271650629163,0.17209474463360475,0.07068837897853442,0.09659511472982976,0.02442635085122132,0.04811250925240563,0.546702249332825,0.018680899733130005,0.3293938238658025
Walgett - Lightning Ridge,0,5526,402,278,2414,694,1026,1008,33,727,67,823,294,320,88,194,1750,126,1465,0.08921438082556592,0.06169551708832668,0.5357301375943186,0.39702517162471396,0.5869565217391305,0.1991701244813278,0.006520450503852994,0.1436475004939735,0.014869063470927653,0.18264536173990234,0.06524633821571238,0.07101642254771416,0.019529516200621395,0.04305370616955171,0.3883710608078118,0.02796271637816245,0.3251220594762539
Wallsend - Elermore Vale,0,20952,3624,1468,10542,3197,6250,5296,119,2756,134,2596,1183,1801,613,1350,9603,543,6514,0.20648396102786165,0.08364195772320665,0.6006495356389949,0.3331943720687858,0.6513809275664408,0.25855587560415955,0.005809695845335156,0.1345506029390226,0.006615650456677363,0.1281658849666749,0.05840533201678598,0.08891631695877561,0.030264132313009135,0.06665020982473463,0.5471483106375705,0.030938408067916357,0.37114694319412
Wamberal - Forresters Beach,0,10679,2296,997,4407,2218,2868,2773,109,773,58,752,446,691,281,1210,5178,154,2866,0.26910454758556024,0.11685419596812002,0.5165260196905767,0.4285990338164251,0.5542028985507247,0.2694325689856199,0.010590750097162845,0.0751068791294209,0.005689063266307013,0.07376164786660128,0.043746934771947035,0.06777832270720942,0.02756253065228053,0.1186856302108877,0.6068917018284107,0.01804969526488514,0.3359118612283169
Wangi Wangi - Rathmines,0,9465,1439,863,4826,1227,2792,2725,75,840,42,1017,616,797,253,707,4100,206,3329,0.1807561864087426,0.10840346690114307,0.6062052505966588,0.29941434846266474,0.6813079551000488,0.29902337320311645,0.00823000109733348,0.09217601229013497,0.004663557628247834,0.11292471685542971,0.06839884521430158,0.08849655785032201,0.02809238285587386,0.07850322007550523,0.5150106770506218,0.02587614621278734,0.41816354729305366
Waratah - North Lambton,0,12884,2778,867,5895,2420,4008,2976,47,1961,85,1426,686,1156,390,952,6513,349,3361,0.2526373226627865,0.07884685340123682,0.5361040378319389,0.37156456318132963,0.6153846153846154,0.23769968051118212,0.003753993610223642,0.156629392971246,0.006885936487362281,0.11552171095268957,0.05557355800388853,0.09364873622812703,0.031594296824368116,0.07712248865845756,0.5923062931975264,0.03173881411422336,0.30565660240087306
Warilla,0,20399,1555,1305,11746,1618,5879,5275,188,2534,169,3086,1266,1616,468,886,7651,518,7535,0.09230677905734298,0.07746646088092128,0.6972575092009973,0.21164159581425768,0.7689993459777632,0.2647693620438689,0.009436329869999498,0.1271896802690358,0.00863919844596667,0.1577548307943973,0.06471730906860239,0.0826091401697168,0.023923934158061547,0.045291892444535325,0.45417309747120976,0.030749139261545766,0.4472871898373501
Warners Bay - Boolaroo,0,14699,2733,1351,6996,2589,4403,4021,97,1725,103,1660,840,1186,419,1319,7078,265,4445,0.22295643661282427,0.11021373796704194,0.570729319627998,0.36526523702031605,0.6211907449209932,0.28022858735800404,0.00676005296536344,0.12021743675517457,0.007250457553146558,0.11685203435168239,0.05912994509362241,0.0834858510488526,0.029494579755033085,0.09284809235534282,0.5774188285201501,0.021618534834393865,0.362620329580682
Warnervale - Wadalba,0,20051,2215,1588,9679,2676,6392,5028,182,1108,89,1335,760,1565,681,1489,9211,431,4741,0.14493227769417,0.10390630111889027,0.6333180658247726,0.2906799913100152,0.6943297849228763,0.2540677109651339,0.00919656392117231,0.05598787266296109,0.004541743212900592,0.06812614819350887,0.038783425188814044,0.07986323739538681,0.034751990202082056,0.07598489487650541,0.6026958057972911,0.02820126938428319,0.3102139632271151
Warragamba - Silverdale,0,6020,555,392,3333,802,2311,1510,85,292,21,287,215,434,203,604,3165,77,1259,0.11841263068060594,0.08363558779603157,0.7111158523575848,0.2537974683544304,0.7313291139240506,0.2542087542087542,0.01430976430976431,0.04915824915824916,0.0035702142128527714,0.04879292757565454,0.0365521931315879,0.07378442706562394,0.034512070724243456,0.10268616116967018,0.6752720290164285,0.016428419031363346,0.2686153189673565
Warwick Farm,0,5936,1050,444,2425,501,1471,1330,39,995,72,917,440,513,106,152,2018,232,2071,0.21649484536082475,0.09154639175257732,0.5,0.2475296442687747,0.7267786561264822,0.23809523809523808,0.006981740064446832,0.17812388113139993,0.013385387618516454,0.1704777839747165,0.081799591002045,0.09537088678192973,0.01970626510503811,0.02825804052797918,0.4160824742268041,0.047835051546391755,0.42701030927835054
Waterloo,0,16387,7176,1350,4466,5364,3593,3723,24,4298,305,2037,684,1785,487,2353,9100,600,4027,0.4746973605874181,0.08930343322087715,0.2954289872329166,0.5887388870595983,0.3943584677861925,0.24775404272309842,0.001597125174685566,0.28601850003327345,0.021155580217798432,0.14129153083165708,0.0474439897343414,0.12381216619268919,0.03377956579038635,0.16321009918845808,0.6019712905999868,0.03969041476483429,0.26638883376331285
Wauchope,0,12809,1247,942,6880,1374,3957,3358,122,1146,76,1516,810,1012,320,590,5427,256,4085,0.12120917573872472,0.09156298600311041,0.6687402799377916,0.25275938189845476,0.727924944812362,0.26750577551182986,0.009718792320560821,0.09129291802756313,0.006130020971124375,0.12227778673979674,0.06533311824487821,0.08162606872076142,0.025810614615260526,0.047588320696886593,0.5275077760497667,0.024883359253499222,0.3970645412130638
