sa2_name_2021,in_wslhd,in_metro,pop_size,bachelor_above,bachelor_below,denominator_edu,unknown_edu,managers_professionals,everyone_else,denominator_occup,unknown_occup,less_md_income,more_md_income,denominator_income,unknown_income,social_housing,non_social_housing,denominator_housing_type,unknown_housing_type,prop_bachelor_above,prop_bachelor_below,prop_managers_professionals,prop_everyone_else,prop_less_md_income,prop_more_md_income,prop_social_housing,prop_non_social_housing
Katoomba - Leura,0,1,13348,3901,6511,11618,1199,2508,3074,5666,84,6195,4764,11618,655,271,5773,6354,293,0.3357720778102944,0.5604234808056464,0.4426403106247794,0.5425344158136252,0.5332243071096574,0.4100533654673782,0.0426502990242367,0.9085615360402896
Lawson - Hazelbrook - Linden,0,1,11445,2888,5804,9402,702,2266,3202,5536,65,4600,4471,9402,338,56,4361,4550,130,0.30716868751329507,0.6173154647947245,0.4093208092485549,0.5783959537572254,0.4892576047649436,0.47553711976175284,0.012307692307692308,0.9584615384615385
Springwood - Winmalee,0,1,21964,5247,10994,17790,1546,4542,5958,10643,145,7831,9108,17790,844,79,7913,8200,191,0.2949409780775717,0.6179876335019674,0.426759372357418,0.5598045663816593,0.4401911186059584,0.5119730185497471,0.009634146341463415,0.965
Wentworth Falls,0,1,6428,1885,2879,5353,597,1196,1349,2586,45,2630,2304,5353,420,46,2558,2734,127,0.352138987483654,0.5378292546235756,0.46249033255993816,0.5216550657385924,0.4913132822716234,0.4304128526060153,0.016825164594001463,0.9356254572055597
Blue Mountains - South,0,1,8,0,3,8,0,0,0,8,0,0,0,8,0,0,7,10,0,0,0.375,0,0,0,0,0,0.7
Cambridge Park,0,1,16004,1445,9765,12602,1397,1690,5503,7345,142,5755,5999,12602,846,87,5366,5796,326,0.11466433899381051,0.7748770036502143,0.23008849557522124,0.7492171545268891,0.4566735438819235,0.47603554991271224,0.015010351966873706,0.9258109040717737
Emu Plains - Leonay,0,1,13914,2201,7949,11244,1106,2449,4330,6888,128,4793,5878,11244,567,122,4799,5078,147,0.1957488438278193,0.7069548203486303,0.3555458768873403,0.6286295005807201,0.42627178939879046,0.5227676983279972,0.024025206774320598,0.9450571090980701
Glenmore Park - Regentville,0,1,21002,3356,11812,16341,1173,3698,7553,11433,182,6517,9297,16341,541,67,6603,6826,159,0.20537298818921731,0.7228443791689615,0.3234496632554885,0.6606315052916995,0.39881280215409093,0.5689370295575547,0.009815411661295048,0.9673307940228538
Jamisontown - South Penrith,0,1,17326,2024,10521,13916,1379,2193,5820,8166,159,6265,6806,13916,846,216,6146,6659,291,0.14544409313020984,0.756036217303823,0.2685525349008082,0.7127112417340191,0.45020120724346074,0.48907732106927276,0.03243730289833308,0.9229614056164589
Kingswood - Werrington,0,1,24625,4240,12309,19068,2516,3170,7579,10999,241,8356,9039,19068,1680,595,7806,9100,679,0.2223620725823369,0.6455317809943361,0.28820801891081005,0.689062642058369,0.4382211034193413,0.47404027690371303,0.06538461538461539,0.8578021978021978
Mulgoa - Luddenham - Orchard Hills,0,1,12040,1919,6513,9218,785,2199,3936,6244,109,3583,5217,9218,422,3,3528,3658,122,0.2081796485137774,0.7065523974831851,0.35217809096732866,0.6303651505445227,0.38869602950748533,0.5659579084400087,8.201202843083652e-4,0.9644614543466375
Penrith,0,1,17966,3003,9915,15289,2364,2594,5438,8211,169,6748,6889,15289,1645,853,6890,8426,660,0.19641572372293806,0.6485054614428675,0.31591767141639265,0.6622823042260383,0.44136307148930604,0.45058538818758587,0.10123427486351769,0.8177070970804652
Warragamba - Silverdale,0,1,6025,555,3725,4692,404,802,2311,3165,52,1894,2560,4692,244,0,1873,1944,72,0.11828644501278772,0.7939045183290707,0.2533965244865719,0.730173775671406,0.4036658141517477,0.545609548167093,0,0.963477366255144
Cranebrook - Castlereagh,0,1,17029,1944,9973,13131,1209,2307,5914,8375,151,5637,6778,13131,700,365,5051,5688,267,0.14804660726525018,0.759500418856142,0.27546268656716416,0.7061492537313433,0.4292894676719214,0.516183078211865,0.06417018284106892,0.8880098452883263
Jordan Springs - Llandilo,0,1,13388,2545,6289,9588,746,2283,4400,6820,139,3521,5623,9588,435,77,3899,4128,146,0.26543596161869004,0.6559240717563621,0.33475073313782994,0.6451612903225806,0.3672298706716729,0.586462244472257,0.018653100775193797,0.9445251937984496
Richmond - Clarendon,0,1,15239,2125,8865,12651,1658,2037,4727,6907,143,5852,5718,12651,1074,253,5468,6019,287,0.16797091139040393,0.7007351197533792,0.29491819892862314,0.6843781670768785,0.4625721286854794,0.45198008062603745,0.04203356039209171,0.9084565542448911
Windsor - Bligh Park,0,1,15264,1676,9202,12158,1282,1890,5392,7408,143,5435,5914,12158,806,537,4923,5775,305,0.1378516203322915,0.7568679059055766,0.2551295896328294,0.7278617710583153,0.44703076163842737,0.4864286889291002,0.09298701298701299,0.8524675324675325
Yarramundi - Londonderry,0,1,7504,513,4090,6304,1707,783,2325,3172,60,2328,2452,6304,1521,0,1802,1930,114,0.08137690355329949,0.6487944162436549,0.24684741488020176,0.7329760403530895,0.36928934010152287,0.3889593908629442,0,0.933678756476684
Erskine Park,0,1,6486,849,3955,5271,470,864,2492,3406,55,2248,2773,5271,248,20,1943,2040,77,0.16107000569151964,0.750332005312085,0.2536699941280094,0.731650029359953,0.4264845380383229,0.5260861316638209,0.00980392156862745,0.9524509803921568
St Clair,0,1,19942,2361,11797,15775,1618,2211,7070,9474,203,7086,7805,15775,887,50,6199,6567,306,0.14966719492868463,0.7478288431061807,0.23337555414819505,0.7462529026810217,0.4491917591125198,0.494770206022187,0.007613826709304096,0.9439622354195218
Colyton - Oxley Park,0,1,13028,1342,7324,10036,1375,1092,3915,5139,143,4884,4260,10036,887,166,4046,4572,354,0.13371861299322438,0.7297728178557195,0.2124927028604787,0.7618213660245184,0.4866480669589478,0.424471901155839,0.0363079615048119,0.8849518810148731
St Marys - North St Marys,0,1,17325,1898,9364,13641,2365,1329,5078,6544,147,6491,5443,13641,1698,589,5390,6711,703,0.13913935928450993,0.6864599369547687,0.20308679706601468,0.7759779951100244,0.47584487940766806,0.39901766732644234,0.0877663537475786,0.8031589926985546
Rookwood Cemetery,1,1,3,0,4,3,0,0,0,3,0,0,0,3,0,0,0,4,0,0,1.3333333333333333,0,0,0,0,0,0
Auburn - Central,1,1,19487,3799,9075,16130,3252,1458,4647,6387,285,9371,4978,16130,1774,223,4863,5695,584,0.23552386856788593,0.5626162430254185,0.22827618600281824,0.7275716298731799,0.5809671419714817,0.3086174829510229,0.039157155399473224,0.8539069359086918
Auburn - North,1,1,10592,2595,4904,9051,1546,757,3274,4203,182,5203,3080,9051,768,156,3079,3503,253,0.2867086509777925,0.5418185835819247,0.1801094456340709,0.7789674042350702,0.5748536073362059,0.3402938901778809,0.04453325720810734,0.8789608906651442
Auburn - South,1,1,8860,1367,4333,6964,1273,795,1717,2600,86,4091,2144,6964,731,192,2039,2469,218,0.1962952326249282,0.6221998851234922,0.3057692307692308,0.6603846153846153,0.5874497415278576,0.30786904078116023,0.07776427703523693,0.8258404212231673
Berala,1,1,8610,1627,4490,7268,1151,929,2083,3146,129,4102,2623,7268,543,132,2522,2830,168,0.22385800770500824,0.6177765547605943,0.29529561347743166,0.6621106166560712,0.5643918547055586,0.36089708310401764,0.046643109540636045,0.8911660777385159
Lidcombe,1,1,21197,5833,9946,18282,2507,3308,5768,9383,311,9446,7528,18282,1302,171,6422,6977,366,0.3190569959523028,0.5440323815775079,0.3525524885431099,0.6147287647873815,0.5166830762498632,0.41177114101301826,0.024509101332951123,0.9204529167263867
Regents Park,1,1,5138,941,2658,4215,619,534,1199,1803,73,2481,1498,4215,244,182,1403,1692,95,0.2232502965599051,0.6306049822064057,0.2961730449251248,0.6650027731558513,0.5886120996441281,0.3553973902728351,0.10756501182033097,0.8291962174940898
Silverwater - Newington,1,1,9246,2767,2934,7519,1821,1964,1819,3867,81,2586,3385,7519,1547,0,2690,2792,92,0.3680010639712728,0.39021146429046416,0.5078872510990432,0.4703904835790018,0.343928713924724,0.4501928447931906,0,0.9634670487106017
Wentworth Point - Sydney Olympic Park,1,1,20412,9680,6281,17605,1636,6470,5109,11819,242,5661,10910,17605,1027,44,9283,9859,508,0.5498437943765976,0.35677364385117866,0.5474236399018529,0.4322700736102885,0.32155637602953707,0.6197103095711446,0.004462927274571458,0.9415762247692464
Ermington - Rydalmere,1,1,24641,6420,11246,19952,2296,4662,6320,11185,201,9335,9379,19952,1243,938,7349,8751,453,0.3217722534081796,0.5636527666399358,0.4168082253017434,0.565042467590523,0.4678728949478749,0.47007818765036086,0.10718774997143184,0.8397897383156211
Oatlands - Dundas Valley,1,1,18508,5324,7958,14980,1701,3618,4215,8007,181,7248,6758,14980,959,826,5459,6666,373,0.3554072096128171,0.531241655540721,0.45185462720119896,0.5264143874110153,0.483845126835781,0.4511348464619493,0.12391239123912391,0.8189318931893189
Carlingford - East,1,1,11622,4158,4439,9414,827,2643,2396,5137,95,4573,4511,9414,336,33,3731,3900,117,0.4416826003824092,0.4715317612067134,0.5145026279929921,0.4664200895464279,0.4857658806033567,0.47917994476311876,0.008461538461538461,0.9566666666666667
Carlingford - West,1,1,19251,6854,7070,15171,1243,4204,4111,8486,175,7274,7299,15171,586,115,6061,6379,188,0.45178300705292995,0.46602069738316526,0.4954041951449446,0.48444496818288946,0.4794674049172764,0.4811152857425351,0.01802790406019752,0.9501489261639755
Chester Hill - Sefton,0,1,20842,2628,10428,16314,3251,1787,4104,6077,191,9246,4949,16314,2106,697,4951,6265,585,0.16108863552776756,0.639205590290548,0.29405956886621687,0.6753332236300806,0.566752482530342,0.30335907809243595,0.11125299281723863,0.7902633679169992
Fairfield - East,0,1,15742,1685,8303,12662,2676,975,3140,4241,126,7524,3519,12662,1617,675,3803,4979,476,0.13307534354762282,0.65574158900647606,0.22989860881867485,0.7403914171186041,0.5942189227610172,0.2779181803822461,0.13556939144406507,0.7638079935730067
Granville - Clyde,1,1,23250,4901,10919,19041,3218,2371,5835,8481,275,10402,6717,19041,1928,445,6402,7567,686,0.2573919437004359,0.5734467727535318,0.2795660889046103,0.6880084895649098,0.5462948374560159,0.3527650858673389,0.05880798202722347,0.846042024580415
Guildford - South Granville,1,1,22386,2714,10750,16993,3523,1547,3755,5521,217,10234,4568,16993,2186,1150,4824,6826,836,0.15971282292708763,0.6326134290590243,0.2802028618003985,0.680130411157399,0.6022479844641911,0.2688165715294533,0.16847348373864635,0.7067096396132435
Guildford West - Merrylands West,1,1,22929,3188,11649,17884,3043,2128,5006,7338,225,9957,6327,17884,1614,504,6296,7487,661,0.17825989711473944,0.6513643480205771,0.2899972744617062,0.682202234941401,0.556754641019906,0.35377991500782824,0.067316682249232,0.8409242687324696
Smithfield Industrial,1,1,10,0,11,10,0,0,0,4,0,4,3,10,0,0,8,16,0,0,1.1,0,0,0.4,0.3,0,0.5
Yennora Industrial,1,1,12,0,3,12,4,0,5,2,0,0,0,12,4,0,3,5,0,0,0.25,0,2.5,0,0,0,0.6
Greystanes - South,1,1,16645,2522,9058,13109,1520,2227,4213,6590,153,6488,5806,13109,807,123,5078,5466,258,0.19238690975665573,0.6909756655732703,0.3379362670713202,0.6393019726858877,0.4949271492867496,0.442901823174918,0.022502744237102086,0.9290157336260519
Merrylands - Holroyd,1,1,23806,4391,10951,18959,3608,2480,5268,7964,220,9952,6873,18959,2124,603,6758,8246,847,0.23160504246004537,0.5776148531040667,0.311401305876444,0.6614766449020593,0.5249222005380031,0.36251912020676197,0.07312636429784138,0.8195488721804511
Pemulwuy - Greystanes (North),1,1,10893,2444,5118,8487,926,2043,2697,4827,88,3695,4230,8487,571,42,3280,3483,162,0.2879698362201013,0.6030399434429127,0.4232442510876321,0.5587321317588564,0.43537174502179804,0.4984093319194062,0.012058570198105082,0.9417169107091587
South Wentworthville,1,1,7305,1366,3543,5776,866,957,1673,2709,87,2904,2341,5776,537,138,2088,2434,203,0.23649584487534625,0.6134002770083102,0.3532668881506091,0.6175710594315246,0.502770083102493,0.405297783933518,0.056696795398520954,0.8578471651602301
North Parramatta,1,1,22878,8302,8338,18966,2334,5473,5504,11173,197,7691,9839,18966,1453,669,8226,9568,654,0.43773067594643045,0.43962880944848676,0.48984158238610936,0.4926161281661147,0.40551513234208586,0.5187704312981124,0.06992056856187291,0.8597408026755853
North Rocks,1,1,8451,2770,3460,6776,556,1999,1893,3968,69,3020,3532,6776,230,0,2727,2801,68,0.4087957497048406,0.5106257378984652,0.5037802419354839,0.4770665322580645,0.44569067296340026,0.5212514757969303,0,0.973580863977151
Northmead,1,1,20275,7726,6876,16278,1678,5023,4888,10115,198,6333,8920,16278,1027,352,7281,8041,380,0.47462833271900723,0.42241061555473647,0.49658922392486404,0.48324270884824516,0.3890527091780317,0.5479788671827006,0.04377564979480164,0.9054843924884964
Toongabbie - Constitution Hill,1,1,22853,6074,10360,18614,2182,4098,5798,10116,221,8670,8769,18614,1190,394,7171,8008,428,0.3263135274524551,0.5565703234124852,0.40510083036773425,0.5731514432582048,0.4657784463307188,0.47109702374556783,0.0492007992007992,0.8954795204795205
Winston Hills,1,1,11199,2936,5160,8791,700,2519,2670,5262,75,3824,4610,8791,352,14,3644,3728,68,0.33397793197588443,0.5869639403935843,0.47871531736982137,0.507411630558723,0.4349903310203617,0.5243999544989193,0.0037553648068669528,0.9774678111587983
Pendle Hill - Girraween,1,1,13939,4283,5063,10802,1453,2544,3222,5919,156,4798,5085,10802,908,327,4003,4675,326,0.39650064802814294,0.46870949824106645,0.4298023314749113,0.5443487075519513,0.4441770042584707,0.4707461581188669,0.06994652406417112,0.8562566844919786
Wentworthville - Westmead,1,1,21568,8421,6374,17011,2212,4801,4822,9861,239,6917,8613,17011,1482,668,6390,7692,604,0.495032625947916,0.3746987243548292,0.48686745766149475,0.4889970591217929,0.4066192463699959,0.5063194403621186,0.08684347373894956,0.8307332293291732
Parramatta - North,1,1,12062,6256,2784,10176,1128,3827,2761,6709,125,3422,5975,10176,781,61,4810,5264,368,0.6147798742138365,0.27358490566037735,0.5704277835743031,0.4115367416902668,0.3362814465408805,0.5871658805031447,0.011588145896656535,0.9137537993920972
Parramatta - South,1,1,9867,3959,3330,8277,990,2116,2658,4890,126,3665,4008,8277,603,239,3233,3711,234,0.47831339857436267,0.40231968104385646,0.432719836400818,0.5435582822085889,0.4427932825903105,0.48423341790503804,0.06440312584209108,0.8711937483158179
Rosehill - Harris Park,1,1,9034,3565,3014,7542,961,1560,2718,4399,120,3338,3642,7542,561,189,3158,3620,268,0.4726862901087245,0.3996287456907982,0.35462605137531256,0.61786769720391,0.44258817289843544,0.48289578361177404,0.052209944751381215,0.8723756906077348
Pennant Hills - Cheltenham,0,1,21737,8857,7332,17600,1418,6200,4127,10467,148,7176,9673,17600,747,139,7082,7418,194,0.5032386363636364,0.41659090909090907,0.5923378236361899,0.3942868061526703,0.4077272727272727,0.5496022727272727,0.018738204367754113,0.9547047721757886
Epping (East) - North Epping,1,1,14404,6588,4270,11690,842,4390,2761,7262,106,4877,6411,11690,404,26,5008,5202,155,0.5635585970915312,0.3652694610778443,0.604516662076563,0.38019829248141007,0.41719418306244654,0.5484174508126604,0.004998077662437524,0.9627066512879662
Epping (NSW) - West,1,1,18690,8257,5737,15104,1116,5172,3624,8941,146,6690,7905,15104,502,88,6303,6585,186,0.546676377118644,0.379833156779661,0.5784587853707639,0.4053237892853148,0.4429290254237288,0.5233712923728814,0.013363705391040244,0.9571753986332574
Gladesville - Huntleys Point,0,1,15456,5578,6095,12850,1181,4714,3412,8236,105,4569,7633,12850,633,282,5859,6347,194,0.43408560311284045,0.4743190661478599,0.5723652258377854,0.41427877610490527,0.3555642023346304,0.5940077821011673,0.04443043957775327,0.9231132818654483
Hunters Hill - Woolwich,0,1,9844,3638,3416,8114,1057,2790,1492,4372,83,2858,4464,8114,787,150,3043,3331,135,0.4483608577766823,0.42100073946265715,0.6381518755718206,0.3412625800548948,0.35223071234902636,0.550160216909046,0.04503152206544581,0.9135394776343441
Macquarie Park - Marsfield,0,1,23818,10861,7772,20548,1908,6685,5369,12264,211,9043,10374,20548,1134,280,9297,10060,458,0.5285672571539809,0.3782363247031341,0.5450913242009132,0.4377853881278539,0.44009149308935175,0.5048666536889235,0.027833001988071572,0.9241550695825049
North Ryde - East Ryde,0,1,15622,5882,5662,12904,1357,4464,3354,7959,139,5088,7008,12904,788,239,5230,5718,235,0.45582765034097955,0.43877867327960324,0.5608744817188089,0.421409724839804,0.39429634221946686,0.5430874147551147,0.04179783140958377,0.9146554739419377
West Ryde - Meadowbank,0,1,20102,8138,7301,16933,1490,5463,4982,10650,203,6936,9274,16933,720,211,7803,8315,281,0.4806000118112561,0.43116990491938817,0.5129577464788733,0.46779342723004697,0.40961436248745053,0.5476879466131223,0.025375826819001805,0.9384245339747445
Putney,0,1,4163,1364,1809,3455,297,1216,937,2164,17,1343,1982,3455,136,8,1340,1387,44,0.3947901591895803,0.523589001447178,0.5619223659889094,0.4329944547134935,0.388712011577424,0.5736613603473227,0.005767844268204758,0.966113914924297
Denistone,0,1,6969,2646,2578,5676,470,1850,1374,3274,51,2516,2969,5676,179,6,2249,2308,52,0.46617336152219874,0.45419309372797745,0.5650580329871716,0.41967012828344535,0.44326990838618746,0.5230796335447498,0.0025996533795493936,0.9744367417677643
Eastwood,1,1,18974,7327,7099,15972,1542,4321,4103,8615,183,7845,7342,15972,777,300,6252,6833,273,0.458740295517155,0.44446531430002506,0.5015670342426001,0.4762623331398723,0.4911720510894065,0.459679439018282,0.04390458071125421,0.9149714620225377
Ryde - North,0,1,20291,6426,8742,16827,1658,4565,5174,9928,189,7485,8480,16827,857,398,7210,7918,299,0.38188625423426636,0.519522196469959,0.4598106365834005,0.5211522965350524,0.4448208236762346,0.5039519819337969,0.05026521848951755,0.9105834806769386
Ryde - South,0,1,11972,5263,3662,9937,1006,3623,2744,6465,110,3468,5828,9937,636,26,4812,5073,213,0.5296367112810707,0.3685216866257422,0.5604021655065738,0.42443928847641144,0.34899869175807585,0.5864949179832948,0.005125172481766214,0.9485511531638084
Ashcroft - Busby - Miller,0,1,17962,973,9941,13625,2720,653,3346,4147,136,8776,3280,13625,1561,1717,3458,5861,646,0.07141284403669725,0.7296146788990826,0.15746322642874366,0.8068483240897034,0.6441100917431193,0.24073394495412845,0.2929534209179321,0.5900017061934824
Austral - Greendale,0,1,12533,1850,6467,9808,1493,1747,3354,5240,129,4473,4354,9808,983,3,3500,3818,307,0.1886215334420881,0.6593597063621534,0.3333969465648855,0.6400763358778626,0.4560562805872757,0.4439233278955954,7.85751702462022e-4,0.9167103195390257
Badgerys Creek,0,1,25,6,16,25,0,4,3,14,0,5,9,25,0,0,10,8,0,0.24,0.64,0.2857142857142857,0.21428571428571427,0.2,0.36,0,1.25
Cecil Hills,0,1,6906,1153,3870,5686,664,1021,2029,3079,45,2881,2532,5686,279,3,1833,1903,68,0.20277875483644037,0.6806190643686247,0.3316011692107827,0.6589801883728483,0.5066830812521984,0.4453042560675343,0.0015764582238570678,0.9632159747766684
Green Valley,0,1,12919,1550,7329,10400,1529,1175,3429,4716,118,6019,3766,10400,621,187,3302,3682,177,0.14903846153846154,0.7047115384615384,0.2491518235793045,0.7270992366412213,0.57875,0.3621153846153846,0.050787615426398695,0.8967952199891364
Hinchinbrook,0,1,13038,1765,7192,10182,1215,1459,3591,5167,120,5526,4186,10182,481,58,3392,3610,163,0.1733451188371636,0.7063445295619721,0.28236887942713373,0.6949874201664409,0.5427224513847967,0.41111765861323907,0.016066481994459834,0.939612188365651
Hoxton Park - Carnes Hill - Horningsea Park,0,1,13263,1959,6928,10065,1189,1736,3670,5535,132,4908,4598,10065,555,55,3461,3687,163,0.1946348733233979,0.6883258817685047,0.3136404697380307,0.6630532971996387,0.4876304023845007,0.4568306010928962,0.014917276918904258,0.9387035530241389
West Hoxton - Middleton Grange,0,1,17194,2614,8831,12842,1387,2435,4837,7411,138,6063,6143,12842,633,27,4445,4681,203,0.203550848777449,0.6876654726678088,0.328565645661854,0.6526784509512886,0.47212272231739605,0.4783522815760785,0.005767998290963469,0.9495834223456526
Cobbitty - Bringelly,0,1,4761,688,2653,3733,386,823,1480,2358,54,1530,1979,3733,229,4,1524,1602,62,0.18430216983659256,0.7106884543262791,0.34902459711620015,0.6276505513146734,0.40985802303777125,0.5301366193410126,0.0024968789013732834,0.951310861423221
Gledswood Hills - Gregory Hills,0,1,14299,2810,6568,10213,824,2695,4478,7309,140,3439,6357,10213,406,8,4300,4467,139,0.27513952805248215,0.6431019289141291,0.36872349158571627,0.6126693118073608,0.3367276999902086,0.6224419857044943,0.0017909111260353706,0.9626147302440117
Leppington - Catherine Field,0,1,12559,2419,6114,9503,978,2102,3532,5745,117,4132,4924,9503,450,5,3713,3904,169,0.2545511943596759,0.6433757760707145,0.3658833768494343,0.6147954743255004,0.4348100599810586,0.5181521624750078,0.0012807377049180327,0.9510758196721312
Oran Park,0,1,17624,3283,7876,12341,1185,2816,5265,8232,163,4677,7043,12341,624,7,5101,5345,231,0.26602382302892796,0.6381978769953812,0.34207968901846453,0.6395772594752187,0.3789806336601572,0.5706992950328175,0.0013096351730589337,0.9543498596819457
Bonnyrigg Heights - Bonnyrigg,0,1,17154,1947,9670,14003,2390,1496,4120,5748,132,8409,4667,14003,924,729,4064,5064,279,0.13904163393558522,0.6905663072198814,0.26026443980514963,0.7167710508002784,0.6005141755338141,0.3332857244876098,0.14395734597156398,0.8025276461295419
Bossley Park - Abbotsbury,0,1,19690,2583,11293,16302,2427,2158,4609,6897,131,9447,5797,16302,1070,229,5391,5909,272,0.1584468163415532,0.6927370874739296,0.31288966217195885,0.6682615629984051,0.5794994479205006,0.35560053981106615,0.038754442376036556,0.9123371128786597
Cabramatta - Lansvale,0,1,24101,2476,13660,20405,4266,1542,5646,7482,289,13079,5575,20405,1748,345,6862,7768,532,0.12134280813526097,0.6694437637833864,0.20609462710505214,0.7546110665597434,0.6409703504043127,0.2732173486890468,0.0444129763130793,0.8833676622039135
Cabramatta West - Mount Pritchard,0,1,18249,1815,10266,14742,2656,1368,4241,5812,196,8970,4590,14742,1182,544,4503,5480,421,0.12311762311762312,0.6963776963776964,0.23537508602890572,0.7296971782518926,0.6084656084656085,0.31135531135531136,0.09927007299270073,0.8217153284671533
Canley Vale - Canley Heights,0,1,22261,2504,12403,18384,3483,1669,5167,7081,242,11514,5409,18384,1474,613,5567,6669,470,0.1362053959965187,0.6746627502175805,0.23570117215082614,0.7296991950289508,0.6263054830287206,0.29422323759791125,0.09191782875993403,0.8347578347578347
Edensor Park,0,1,10279,1317,5892,8507,1287,1056,2496,3623,82,5019,2986,8507,488,176,2680,2988,126,0.15481368284941813,0.6926060891030916,0.291471156500138,0.6889318244548717,0.5899847184671447,0.3510050546608675,0.058902275769745646,0.8969210174029452
Fairfield,0,1,18248,1864,9933,15170,3360,1001,3210,4351,146,10210,3566,15170,1390,596,5173,6280,486,0.12287409360580093,0.6547791694133157,0.23006205470006896,0.7377614341530683,0.6730388925510876,0.23506921555702043,0.09490445859872612,0.8237261146496815
Fairfield - West,0,1,21249,1926,11824,16988,3231,1292,4099,5552,164,11326,4434,16988,1220,324,5409,6165,401,0.11337414645632211,0.6960207205085943,0.23270893371757925,0.7382925072046109,0.6667059100541559,0.26100777019072285,0.052554744525547446,0.8773722627737226
Greenfield Park - Prairiewood,0,1,8855,1019,5122,7309,1168,772,1867,2720,75,4657,2259,7309,400,170,2342,2640,120,0.13941715692981255,0.7007798604460255,0.2838235294117647,0.6863970588235294,0.6371596661650021,0.309071008345875,0.06439393939393939,0.8871212121212121
Horsley Park - Kemps Creek,0,1,4344,502,2620,3651,526,653,1168,1859,47,1666,1603,3651,389,0,1158,1258,81,0.1374965762804711,0.717611613256642,0.35126412049488975,0.628294782140936,0.45631333881128455,0.4390577923856478,0,0.9205087440381559
Smithfield - Wetherill Park,0,1,19510,2007,11052,15756,2690,1492,4203,5841,134,9805,4920,15756,1017,464,5434,6242,329,0.1273800456968774,0.7014470677837015,0.2554357130628317,0.7195685670261941,0.6223026148768723,0.31226199543031224,0.0743351489907081,0.8705543095161807
St Johns Park - Wakeley,0,1,11197,1435,6438,9356,1485,1088,2441,3629,93,5709,3048,9356,611,90,3117,3345,136,0.1533775117571612,0.6881145788798632,0.299807109396528,0.6726370901074676,0.6101966652415562,0.3257802479692176,0.026905829596412557,0.9318385650224216
Wetherill Park Industrial,0,1,37,4,16,32,9,0,9,16,0,20,4,32,8,0,7,18,6,0.125,0.5,0,0.5625,0.625,0.125,0,0.3888888888888889
Casula,0,1,16584,2757,8565,13084,1771,2040,4092,6268,135,6973,5176,13084,929,367,4540,5184,267,0.21071537756037909,0.6546163252827881,0.32546266751754943,0.6528398213146139,0.532940996637114,0.3955976765515133,0.07079475308641975,0.8757716049382716
Chipping Norton - Moorebank,0,1,20813,3667,10745,16159,1743,3344,5403,8929,171,7583,7689,16159,885,111,6287,6722,313,0.2269323596757225,0.6649545145120367,0.3745100235188711,0.6051069548661664,0.46927408874311527,0.4758339006126617,0.016512942576614103,0.9352871169294853
Holsworthy - Wattle Grove,0,1,21129,4609,10169,16583,1794,4063,6474,10730,181,6251,9213,16583,1127,87,6227,6521,195,0.27793523487909305,0.6132183561478622,0.37865796831314075,0.6033550792171481,0.3769523005487547,0.5555689561599229,0.013341512038030977,0.9549148903542402
Lurnea - Cartwright,0,1,12670,1007,6777,9597,1805,654,2320,3081,104,6013,2573,9597,1016,825,2888,4130,388,0.1049286235281859,0.7061581744295092,0.21226874391431352,0.7530022719896138,0.6265499635302699,0.2681046160258414,0.19975786924939468,0.699273607748184
Warwick Farm,0,1,5937,1050,2869,4851,926,501,1471,2025,54,2599,1689,4851,558,452,1856,2617,288,0.21645021645021645,0.5914244485673057,0.2474074074074074,0.7264197530864197,0.5357658214801072,0.3481756338899196,0.1727168513565151,0.7092090179594956
Edmondson Park,0,1,12080,3311,4554,8823,956,2345,3106,5562,110,3361,4885,8823,566,10,3293,3529,205,0.3752691828176357,0.5161509690581435,0.4216109313196692,0.5584322186263934,0.3809361895047036,0.5536665533265329,0.0028336639274582033,0.9331255313119864
Liverpool - East,0,1,17536,3491,7982,14190,2729,1900,4324,6375,158,6877,5536,14190,1777,325,6260,7445,844,0.24601832276250882,0.5625088090204369,0.2980392156862745,0.6782745098039216,0.4846370683579986,0.3901338971106413,0.04365345869711216,0.8408327736736064
Liverpool - West,0,1,13737,1608,7246,10964,2112,910,2764,3788,115,6758,3154,10964,1053,402,3803,4644,416,0.1466618022619482,0.6608901860634805,0.2402323125659979,0.7296726504751848,0.6163808828894564,0.287668734038672,0.08656330749354005,0.8189061154177433
Prestons,0,1,15692,2627,8169,12161,1366,2128,4451,6719,136,5963,5481,12161,705,44,4026,4255,172,0.21601841953786696,0.6717375215853959,0.3167137966959369,0.6624497693109094,0.49033796562782667,0.45070306718197517,0.010340775558166862,0.9461809635722679
Gymea - Grays Point,0,1,18156,4318,9046,14608,1250,4224,5135,9481,130,5813,8283,14608,498,104,6247,6521,153,0.29559145673603504,0.619249726177437,0.44552262419575994,0.541609534859192,0.3979326396495071,0.5670180722891566,0.015948474160404846,0.9579819046158564
Miranda - Yowie Bay,0,1,20705,4630,10506,17074,1941,4191,5705,10066,163,7078,8940,17074,1066,374,7434,8212,377,0.2711725430479091,0.615321541525126,0.4163520762964435,0.566759388038943,0.4145484362188122,0.5236031392760923,0.04554310764734535,0.9052605942523136
Sylvania - Taren Point,0,1,16430,3389,8605,13708,1718,3109,3899,7165,175,6115,6677,13708,904,149,5631,6046,274,0.24722789611905457,0.6277356288298803,0.4339148639218423,0.5441730635031403,0.4460898745258243,0.4870878319229647,0.024644392987098907,0.9313595765795567
